depth,age,char Count_i  (#),char Vol_i  (cm3),char Con_i        (# cm-3),charAcc,charBkg         (# cm-2 yr-1),char Peak       (# cm-2 yr-1),thresh          1             (# cm-2 yr-1),thresh          2             (# cm-2 yr-1),thresh          3             (# cm-2 yr-1),thresh FinalPos                 (# cm-2 yr-1),thresh FinalNeg                 (# cm-2 yr-1),SNI    (index)         ,thresh GOF         (p-val),peaks         1           ,peaks         2           ,peaks         3           ,peaks         Final    ,peaks Insig.,peak           Mag              (# cm-2 peak-1),smPeak Frequ       (peaks 1ka-1),smFRIs       (yr*fire-1),nFRIs       (#),mFRI       (yr fire-1),mFRI_uCI      (yr fire-1),mFRI_lCI     (yr fire-1),WBLb      (yr),WBLb_uCI      (yr),WBLb_lCI     (yr fire-1),WBLc     (unitless),WBLc_uCI     (unitless),WBLc_lCI     (unitless)
606,7769,6,1,6.1,0.3219,2.7421,-2.4201,-0.9923,-0.5561,-0.0673,-0.5561,-3.5335,3.64,0.66,0,0,0,0,0,0,7.28,55,25,,,,,,,,,
607.06,7789,104,1,103.7,5.7156,2.7585,2.9571,-0.9176,-0.461,0.0508,-0.461,-3.5785,3.57,0.63,1,1,1,1,0,68.362,7.13,56,,,,,,,,,,
608.16,7809,13,1,13.2,0.6878,2.7749,-2.0871,-0.8426,-0.3655,0.1693,-0.3655,-3.6229,3.49,0.7,0,0,0,0,0,0,6.98,58,,,,,,,,,,
609.2,7829,53,1,52.8,2.6987,2.7912,-0.0926,-0.7671,-0.2695,0.2883,-0.2695,-3.6669,3.41,0.41,1,1,0,1,0,3.539,6.84,60,,,,,,,,,,
610.22,7849,24,1,23.7,1.3399,2.8074,-1.4675,-0.6911,-0.1729,0.4079,-0.1729,-3.7105,3.33,0.76,0,0,0,0,0,0,6.69,62,,,,,,,,,,
611.35,7869,43,1,43.45,2.5559,2.8236,-0.2677,-0.6144,-0.0756,0.5283,-0.0756,-3.7537,3.26,0.54,0,0,0,0,0,0,6.55,64,,,,,,,,,,
612.53,7889,98,1,98.4,5.5953,2.8396,2.7557,-0.537,0.0224,0.6495,0.0224,-3.7967,3.18,0.57,0,1,1,1,0,54.6654,6.4,66,,,,,,,,,,
613.67,7909,49,1,49.2,2.6326,2.8555,-0.2229,-0.4589,0.1212,0.7715,0.1212,-3.8395,3.1,0.73,0,0,0,0,0,0,6.25,68,,,,,,,,,,
614.74,7929,71,1,71.25,3.3665,2.8714,0.4951,-0.3802,0.2208,0.8944,0.2208,-3.8821,3.02,0.6,1,1,0,1,0,5.4856,6.11,70,,,,,,,,,,
615.68,7949,33,1,33.25,1.3009,2.8872,-1.5863,-0.3008,0.321,1.0181,0.321,-3.9246,2.94,0.47,0,0,0,0,0,0,5.96,77,,,,,,,,,,
616.46,7969,29,1,28.75,0.9815,2.9028,-1.9213,-0.221,0.4218,1.1423,0.4218,-3.9669,2.86,0.48,0,0,0,0,0,0,5.81,85,,,,,,,,,,
617.15,7989,115,1,115,3.3824,2.9184,0.464,-0.141,0.5229,1.2669,0.5229,-4.0091,2.78,0.32,1,0,0,0,0,0,5.67,93,,,,,,,,,,
617.74,8009,52,1,51.75,1.4147,2.9339,-1.5191,-0.0609,0.6239,1.3914,0.6239,-4.0511,2.7,0.23,0,0,0,0,0,0,5.52,101,,,,,,,,,,
618.28,8029,0,1,0,0,2.9493,-2.9493,0.0189,0.7245,1.5154,0.7245,-4.0928,2.62,0.24,0,0,0,0,0,0,5.37,109,,,,,,,,,,
618.79,8049,39,1,39,0.9442,2.9646,-2.0204,0.0978,0.8241,1.6381,0.8241,-4.1341,2.54,0.14,0,0,0,0,0,0,5.22,118,,,,,,,,,,
619.28,8069,65,1,65,1.5116,2.9798,-1.4681,0.1752,0.9217,1.7584,0.9217,-4.1745,2.46,0.15,0,0,0,0,0,0,5.07,128,,,,,,,,,,
619.74,8089,36,1,35.75,0.8595,2.9949,-2.1354,0.2505,1.0164,1.875,1.0164,-4.2129,2.39,0.17,0,0,0,0,0,0,4.92,137,,,,,,,,,,
620.23,8109,0,1,0,0,3.0099,-3.0099,0.3237,1.1081,1.9874,1.1081,-4.2473,2.33,0.1,0,0,0,0,0,0,4.77,147,,,,,,,,,,
620.73,8129,59,1,59.4,1.4243,3.0249,-1.6006,0.3852,1.1849,2.0812,1.1849,-4.2746,2.26,0.14,0,0,0,0,0,0,4.62,156,,,,,,,,,,
621.2,8149,132,1,132,3,3.0397,-0.0397,0.4398,1.2532,2.1649,1.2532,-4.3002,2.21,0.81,0,0,0,0,0,0,4.48,165,,,,,,,,,,
621.66,8169,99,1,99,2.1926,3.0545,-0.8619,0.4879,1.3138,2.2395,1.3138,-4.3248,2.15,0.09,0,0,0,0,0,0,4.33,174,,,,,,,,,,
622.1,8189,0,1,0,0,3.0692,-3.0692,0.5316,1.3692,2.308,1.3692,-4.3491,2.1,0.23,0,0,0,0,0,0,4.18,183,,,,,,,,,,
622.51,8209,0,1,0,0,3.0838,-3.0838,0.5743,1.4234,2.3752,1.4234,-4.3735,2.04,0.07,0,0,0,0,0,0,4.03,192,,,,,,,,,,
622.92,8229,107,1,107.2,2.1191,3.0983,-0.9792,0.619,1.48,2.4452,1.48,-4.3987,1.99,0.39,0,0,0,0,0,0,3.88,201,,,,,,,,,,
623.31,8249,134,1,134,2.6275,3.1127,-0.4853,0.6655,1.539,2.5182,1.539,-4.4249,1.93,0.92,0,0,0,0,0,0,3.74,210,,,,,,,,,,
623.71,8269,101,1,100.5,1.9907,3.1271,-1.1364,0.7127,1.5991,2.5927,1.5991,-4.4526,1.87,0.15,0,0,0,0,0,0,3.6,218,,,,,,,,,,
624.1,8289,0,1,0,0,3.1414,-3.1414,0.7604,1.6599,2.6681,1.6599,-4.481,1.81,0.14,0,0,0,0,0,0,3.47,226,,,,,,,,,,
624.51,8309,0,1,0,0,3.1557,-3.1557,0.8095,1.7223,2.7453,1.7223,-4.509,1.74,0.3,0,0,0,0,0,0,3.35,235,,,,,,,,,,
624.92,8329,77,1,76.8,1.974,3.1699,-1.1959,0.8603,1.7863,2.8243,1.7863,-4.5358,1.68,0.5,0,0,0,0,0,0,3.23,243,,,,,,,,,,
625.43,8349,96,1,96,2.5946,3.184,-0.5894,0.9111,1.8502,2.9028,1.8502,-4.5613,1.61,0.02,0,0,0,0,0,0,3.12,245,,,,,,,,,,
625.97,8369,92,1,92.2,3.2528,3.1981,0.0547,0.9598,1.9113,2.9779,1.9113,-4.585,1.54,0.03,0,0,0,0,0,0,3.02,247,,,,,,,,,,
626.68,8389,96,1,95.85,3.9367,3.2122,0.7245,1.0045,1.9668,3.0455,1.9668,-4.6031,1.48,0.17,0,0,0,0,0,0,2.92,248,,,,,,,,,,
627.5,8409,92,1,91.8,4.2621,3.2263,1.0359,1.0442,2.0143,3.1017,2.0143,-4.6089,1.43,0.24,0,0,0,0,0,0,2.82,250,,,,,,,,,,
628.43,8429,92,1,91.8,4.2919,3.2403,1.0516,1.0788,2.0526,3.1442,2.0526,-4.5957,1.39,0,0,0,0,0,0,0,2.74,251,,,,,,,,,,
629.36,8449,97,1,97.2,4.3606,3.2544,1.1062,1.1095,2.0821,3.1723,2.0821,-4.5578,1.38,0,0,0,0,0,0,0,2.65,253,,,,,,,,,,
630.26,8469,85,1,84.85,3.6071,3.2684,0.3387,1.138,2.1042,3.1871,2.1042,-4.492,1.38,0,0,0,0,0,0,0,2.58,254,,,,,,,,,,
631.11,8489,118,1,118,4.3704,3.2825,1.0878,1.1661,2.1208,3.191,2.1208,-4.3971,1.4,0,0,0,0,0,0,0,2.51,256,,,,,,,,,,
631.85,8509,107,1,106.8,4.0773,3.2967,0.7805,1.1957,2.1344,3.1865,2.1344,-4.2742,1.43,0,0,0,0,0,0,0,2.45,257,,,,,,,,,,
632.62,8529,117,1,116.5,4.6675,3.311,1.3565,1.2287,2.1476,3.1776,2.1476,-4.126,1.48,0,0,0,0,0,0,0,2.39,259,,,,,,,,,,
633.42,8549,117,1,117.3,4.9513,3.3254,1.6259,1.2663,2.1625,3.1671,2.1625,-3.956,1.53,0,0,0,0,0,0,0,2.34,260,,,,,,,,,,
634.26,8569,101,1,100.65,4.3236,3.3399,0.9837,1.3089,2.1802,3.1568,2.1802,-3.7685,1.59,0,0,0,0,0,0,0,2.3,262,,,,,,,,,,
635.12,8589,161,1,161,6.44,3.3547,3.0853,1.3547,2.1994,3.1463,2.1994,-3.5678,1.65,0,0,0,0,0,0,0,2.27,263,,,,,,,,,,
635.92,8609,158,1,158.3,6.1128,3.3696,2.7432,1.4014,2.2181,3.1336,2.2181,-3.3578,1.72,0,0,0,0,0,1,29.6307,2.25,265,,,,,,,,,,
636.69,8629,142,1,141.8,5.3326,3.385,1.9477,1.4475,2.235,3.1178,2.235,-3.142,1.78,0,0,0,0,0,0,0,2.23,266,,,,,,,,,,
637.44,8649,132,1,132,4.9359,3.4007,1.5352,1.491,2.2485,3.0976,2.2485,-2.9232,1.85,0,0,0,0,0,0,0,2.23,268,,,,,,,,,,
638.19,8669,135,1,135,5.1923,3.4169,1.7754,1.5308,2.2574,3.0719,2.2574,-2.7037,1.92,0,0,0,0,0,0,0,2.23,269,,,,,,,,,,
638.96,8689,132,1,132.15,5.0827,3.4337,1.649,1.5654,2.2604,3.0394,2.2604,-2.4843,1.99,0,0,0,0,0,0,0,2.25,271,,,,,,,,,,
639.73,8709,156,1,156.05,6.327,3.4512,2.8759,1.5929,2.255,2.9971,2.255,-2.2651,2.07,0.57,0,0,0,0,0,0,2.27,272,,,,,,,,,,
640.54,8729,148,1,148.3,5.8702,3.4695,2.4008,1.6126,2.2405,2.9444,2.2405,-2.0463,2.16,0.24,1,1,0,1,0,16.4025,2.3,274,,,,,,,,,,
641.33,8749,123,1,122.7,4.5619,3.4886,1.0733,1.6252,2.218,2.8825,2.218,-1.8294,2.25,0.15,0,0,0,0,0,0,2.33,275,,,,,,,,,,
642.08,8769,120,1,120,4.6154,3.5086,1.1068,1.6315,2.1889,2.8138,2.1889,-1.6169,2.34,0.32,0,0,0,0,0,0,2.37,277,,,,,,,,,,
642.85,8789,108,1,108,4.1538,3.5293,0.6246,1.6325,2.1549,2.7405,2.1549,-1.4119,2.44,0.1,0,0,0,0,0,0,2.42,278,,,,,,,,,,
643.62,8809,108,1,108,4.4247,3.5501,0.8746,1.6294,2.1182,2.6662,2.1182,-1.2192,2.54,0.24,0,0,0,0,0,0,2.46,280,,,,,,,,,,
644.43,8829,110,1,109.6,4.6957,3.5703,1.1254,1.6233,2.0811,2.5943,2.0811,-1.0443,2.63,0.44,0,0,0,0,0,0,2.5,282,,,,,,,,,,
645.29,8849,107,1,106.85,4.3567,3.5886,0.768,1.6147,2.045,2.5273,2.045,-0.8926,2.71,0.37,0,0,0,0,0,0,2.54,287,,,,,,,,,,
646.11,8869,106,1,106,3.7857,3.6039,0.1818,1.6032,2.0102,2.4665,2.0102,-0.7686,2.78,0.19,0,0,0,0,0,0,2.58,293,,,,,,,,,,
646.82,8889,105,1,104.5,3.8358,3.6083,0.2275,1.5896,1.9784,2.4141,1.9784,-0.6757,2.83,0.04,0,0,0,0,0,0,2.61,299,,,,,,,,,,
647.56,8909,108,1,108.4,4.0766,3.6029,0.4737,1.5764,1.9525,2.3742,1.9525,-0.6156,2.87,0.17,0,0,0,0,0,0,2.63,305,,,,,,,,,,
648.31,8929,115,1,115.3,4.4524,3.5956,0.8567,1.5648,1.9343,2.3485,1.9343,-0.5884,2.89,0.77,0,0,0,0,0,0,2.66,311,,,,,,,,,,
649.08,8949,118,1,118,4.72,3.5866,1.1334,1.5538,1.922,2.3347,1.922,-0.592,2.89,0.98,0,0,0,0,0,0,2.67,315,,,,,,,,,,
649.88,8969,103,1,102.7,4.2535,3.5845,0.669,1.5411,1.9123,2.3283,1.9123,-0.6216,2.88,0.67,0,0,0,0,0,0,2.69,318,,,,,,,,,,
650.71,8989,122,1,122.1,4.9552,3.5806,1.3746,1.5249,1.9016,2.3238,1.9016,-0.6699,2.87,0.37,0,0,0,0,0,0,2.7,321,,,,,,,,,,
651.52,9009,146,1,146,5.9373,3.5834,2.354,1.5042,1.8872,2.3165,1.8872,-0.7279,2.86,0.3,0,0,0,0,0,0,2.71,324,,,,,,,,,,
652.33,9029,157,1,157.2,6.4492,3.5767,2.8726,1.4771,1.8658,2.3014,1.8658,-0.7876,2.86,0.26,1,1,1,1,0,30.9443,2.72,327,,,,,,,,,,
653.15,9049,130,1,130,5,3.5686,1.4314,1.4426,1.8352,2.2753,1.8352,-0.8454,2.87,0.24,0,0,0,0,0,0,2.73,329,,,,,,,,,,
653.92,9069,124,1,123.7,4.929,3.5675,1.3615,1.4007,1.7955,2.2381,1.7955,-0.9002,2.88,0.71,0,0,0,0,0,0,2.73,331,,,,,,,,,,
654.72,9089,102,1,102.2,3.8912,3.5481,0.3431,1.3525,1.748,2.1914,1.748,-0.9524,2.91,0.38,0,0,0,0,0,0,2.74,332,,,,,,,,,,
655.48,9109,97,1,97.3,3.6453,3.5435,0.1018,1.2989,1.6938,2.1365,1.6938,-1.0024,2.95,0,0,0,0,0,0,0,2.74,334,,,,,,,,,,
656.23,9129,112,1,112,4.3077,3.5364,0.7713,1.2411,1.6345,2.0754,1.6345,-1.0509,2.98,0,0,0,0,0,0,0,2.74,335,,,,,,,,,,
657,9149,87,1,87,3.2222,3.5265,-0.3042,1.1809,1.5721,2.0107,1.5721,-1.0987,3.01,0.69,0,0,0,0,0,0,2.74,336,,,,,,,,,,
657.74,9169,106,1,105.85,3.9204,3.5137,0.4067,1.12,1.5089,1.9449,1.5089,-1.1463,3.03,0,0,0,0,0,0,0,2.74,336,,,,,,,,,,
658.48,9189,119,1,119,4.4583,3.4929,0.9654,1.0602,1.447,1.8806,1.447,-1.194,3.04,0,0,0,0,0,0,0,2.74,337,,,,,,,,,,
659.23,9209,126,1,126,4.8462,3.476,1.3702,1.0027,1.3879,1.8197,1.3879,-1.242,3.03,0.01,1,0,0,0,0,0,2.73,338,,,,,,,,,,
660,9229,84,1,84,3.36,3.4564,-0.0964,0.9491,1.3333,1.764,1.3333,-1.2898,3,0.03,0,0,0,0,0,0,2.73,338,,,,,,,,,,
660.8,9249,91,1,90.75,3.3383,3.4302,-0.0919,0.8999,1.2837,1.7138,1.2837,-1.3363,2.96,0.25,0,0,0,0,0,0,2.72,339,,,,,,,,,,
661.54,9269,96,1,96.15,3.6342,3.4056,0.2287,0.8548,1.2382,1.6681,1.2382,-1.3799,2.91,0.06,0,0,0,0,0,0,2.72,339,,,,,,,,,,
662.29,9289,104,1,103.65,4.2928,3.3782,0.9147,0.812,1.1948,1.6239,1.1948,-1.4188,2.85,0.03,0,0,0,0,0,0,2.71,340,,,,,,,,,,
663.12,9309,113,1,113,4.52,3.3479,1.1721,0.7703,1.1516,1.5791,1.1516,-1.4517,2.8,0.51,0,1,0,1,0,0.4084,2.71,340,,,,,,,,,,
663.92,9329,109,1,109.4,4.376,3.3181,1.0579,0.729,1.1076,1.5321,1.1076,-1.4776,2.75,0.36,0,0,0,0,0,0,2.7,341,,,,,,,,,,
664.72,9349,108,1,108.35,4.334,3.2875,1.0465,0.6877,1.0625,1.4826,1.0625,-1.4965,2.71,0.45,0,0,0,0,0,0,2.7,341,,,,,,,,,,
665.52,9369,104,1,103.6,4.0212,3.2565,0.7647,0.648,1.0182,1.4331,1.0182,-1.5092,2.69,0.34,1,0,0,0,0,0,2.7,342,,,,,,,,,,
666.3,9389,96,1,96.45,3.5865,3.2255,0.361,0.6126,0.9782,1.388,0.9782,-1.5177,2.67,0.18,0,0,0,0,0,0,2.7,342,,,,,,,,,,
667.04,9409,86,1,86,3.44,3.1945,0.2455,0.5843,0.9461,1.3518,0.9461,-1.5245,2.66,0.35,0,0,0,0,0,0,2.7,343,,,,,,,,,,
667.84,9429,54,1,54,2.16,3.1634,-1.0034,0.5646,0.9244,1.3276,0.9244,-1.5316,2.65,0.29,0,0,0,0,0,0,2.7,343,,,,,,,,,,
668.64,9449,56,1,55.9,2.236,3.1321,-0.8961,0.5538,0.9132,1.3161,0.9132,-1.5405,2.64,0.45,0,0,0,0,0,0,2.69,344,,,,,,,,,,
669.44,9469,62,1,62.2,2.4593,3.1006,-0.6413,0.5518,0.9127,1.3172,0.9127,-1.5511,2.64,0.57,0,0,0,0,0,0,2.69,345,,,,,,,,,,
670.23,9489,58,1,58,2.2308,3.0687,-0.8379,0.5573,0.9212,1.3291,0.9212,-1.563,2.63,0.23,0,0,0,0,0,0,2.69,345,,,,,,,,,,
671,9509,97,1,97,3.5926,3.0363,0.5563,0.5692,0.9374,1.3501,0.9374,-1.5762,2.62,0.62,0,0,0,0,0,0,2.69,346,,,,,,,,,,
671.74,9529,68,1,68.4,2.5967,3.0034,-0.4067,0.5867,0.9603,1.379,0.9603,-1.5903,2.61,0.11,0,0,0,0,0,0,2.68,347,,,,,,,,,,
672.5,9549,59,1,58.6,2.2246,2.9731,-0.7484,0.608,0.9877,1.4134,0.9877,-1.6046,2.61,0.64,0,0,0,0,0,0,2.67,347,,,,,,,,,,
673.26,9569,69,1,69,2.5556,2.9394,-0.3838,0.6313,1.0173,1.45,1.0173,-1.6182,2.62,0.79,0,0,0,0,0,0,2.67,348,,,,,,,,,,
674,9589,64,1,64,2.2857,2.9106,-0.6249,0.6536,1.0455,1.4847,1.0455,-1.63,2.63,0.76,0,0,0,0,0,0,2.66,349,,,,,,,,,,
674.71,9609,68,1,68.2,2.5481,2.8833,-0.3352,0.6719,1.0684,1.5128,1.0684,-1.6388,2.66,0.83,0,0,0,0,0,0,2.66,349,,,,,,,,,,
675.46,9629,67,1,66.8,2.5142,2.8572,-0.343,0.6842,1.0837,1.5316,1.0837,-1.644,2.71,0.68,0,0,0,0,0,0,2.65,350,,,,,,,,,,
676.21,9649,57,1,57,2.0357,2.8318,-0.7961,0.6914,1.0925,1.5421,1.0925,-1.6458,2.77,0.91,0,0,0,0,0,0,2.65,350,,,,,,,,,,
676.93,9669,48,1,48,1.9714,2.7991,-0.8277,0.6963,1.0982,1.5486,1.0982,-1.6454,2.84,0.12,0,0,0,0,0,0,2.64,351,,,,,,,,,,
677.75,9689,51,1,50.5,1.9405,2.774,-0.8335,0.702,1.1046,1.5559,1.1046,-1.6442,2.91,0.21,0,0,0,0,0,0,2.64,351,,,,,,,,,,
678.52,9709,62,1,61.8,2.3197,2.7406,-0.4209,0.7097,1.1134,1.5658,1.1134,-1.6426,2.98,0.1,0,0,0,0,0,0,2.64,351,,,,,,,,,,
679.27,9729,78,1,77.7,2.9944,2.7063,0.2881,0.7186,1.1235,1.5774,1.1235,-1.6408,3.04,0.28,0,0,0,0,0,0,2.63,352,,,,,,,,,,
680.04,9749,34,1,34,1.36,2.6803,-1.3203,0.7278,1.1337,1.5888,1.1337,-1.638,3.09,0.54,0,0,0,0,0,0,2.63,351,,,,,,,,,,
680.84,9769,48,1,48.4,1.8764,2.6538,-0.7774,0.7362,1.1429,1.5988,1.1429,-1.6338,3.13,0.26,0,0,0,0,0,0,2.63,351,,,,,,,,,,
681.62,9789,59,1,59,2.2272,2.6176,-0.3904,0.743,1.1498,1.6058,1.1498,-1.6273,3.15,0.24,0,0,0,0,0,0,2.63,350,,,,,,,,,,
682.37,9809,72,1,71.85,2.6469,2.5907,0.0561,0.7468,1.1526,1.6075,1.1526,-1.6177,3.17,0.14,0,0,0,0,0,0,2.63,350,,,,,,,,,,
683.11,9829,105,1,105,3.75,2.5642,1.1858,0.7465,1.1499,1.6021,1.1499,-1.6041,3.18,0.14,0,0,0,0,0,0,2.63,350,,,,,,,,,,
683.82,9849,97,1,96.75,3.7663,2.5301,1.2362,0.7411,1.1404,1.5879,1.1404,-1.5857,3.18,0.36,0,0,0,0,0,0,2.63,349,,,,,,,,,,
684.6,9869,95,1,95,3.7269,2.5138,1.2131,0.7307,1.1242,1.5653,1.1242,-1.5624,3.18,0.31,0,1,0,1,0,4.855,2.63,349,,,,,,,,,,
685.38,9889,89,1,88.8,3.4154,2.4905,0.9249,0.7158,1.1018,1.5346,1.1018,-1.534,3.18,0.45,1,0,0,0,0,0,2.64,349,,,,,,,,,,
686.15,9909,60,1,60,2.3077,2.4684,-0.1607,0.6969,1.0741,1.4969,1.0741,-1.5011,3.19,0.49,0,0,0,0,0,0,2.64,348,,,,,,,,,,
686.92,9929,49,1,49.2,1.9604,2.4473,-0.4869,0.6754,1.0427,1.4543,1.0427,-1.4644,3.19,0.43,0,0,0,0,0,0,2.65,348,,,,,,,,,,
687.72,9949,86,1,85.7,3.3423,2.4238,0.9185,0.6531,1.0097,1.4095,1.0097,-1.4251,3.2,0.23,0,0,0,0,0,0,2.65,347,,,,,,,,,,
688.5,9969,99,1,98.65,3.9674,2.4054,1.5621,0.6319,0.9779,1.3657,0.9779,-1.3842,3.21,0.52,0,0,0,0,0,0,2.65,347,,,,,,,,,,
689.3,9989,91,1,90.6,3.9063,2.3908,1.5155,0.6136,0.9494,1.3257,0.9494,-1.3428,3.22,0.44,0,0,0,0,0,0,2.65,347,,,,,,,,,,
690.17,10009,113,1,113,4.7083,2.3766,2.3317,0.599,0.9251,1.2907,0.9251,-1.3017,3.23,0.56,0,0,0,0,0,0,2.65,346,,,,,,,,,,
691,10029,91,1,91,3.5,2.3628,1.1372,0.5869,0.904,1.2594,0.904,-1.2609,3.24,0.23,0,0,0,0,0,0,2.65,346,,,,,,,,,,
691.77,10049,93,1,93.1,3.5808,2.3482,1.2326,0.576,0.8843,1.2298,0.8843,-1.2203,3.26,0.3,0,0,1,0,0,0,2.64,344,,,,,,,,,,
692.54,10069,87,1,86.8,3.3919,2.3328,1.059,0.5652,0.8647,1.2004,0.8647,-1.1799,3.29,0.72,1,1,0,1,0,83.3204,2.64,341,,,,,,,,,,
693.32,10089,72,1,72.1,2.8674,2.317,0.5503,0.5542,0.8449,1.1707,0.8449,-1.1397,3.32,0.77,0,0,0,0,0,0,2.64,339,,,,,,,,,,
694.12,10109,50,1,50,1.9231,2.2994,-0.3763,0.5436,0.8257,1.1418,0.8257,-1.1001,3.35,0.82,0,0,0,0,0,0,2.63,336,,,,,,,,,,
694.88,10129,76,1,75.5,2.8124,2.2826,0.5298,0.5334,0.807,1.1138,0.807,-1.0614,3.39,0.57,0,0,0,0,0,0,2.62,334,,,,,,,,,,
695.63,10149,59,1,58.5,2.2083,2.266,-0.0577,0.5237,0.7892,1.0868,0.7892,-1.0234,3.42,0.71,0,0,0,0,0,0,2.62,331,,,,,,,,,,
696.38,10169,38,1,38.4,1.4887,2.2498,-0.7611,0.5138,0.7712,1.0597,0.7712,-0.986,3.46,0.41,0,0,0,0,0,0,2.61,328,,,,,,,,,,
697.16,10189,44,1,44,1.76,2.2328,-0.4728,0.5034,0.7526,1.032,0.7526,-0.949,3.5,0.67,0,0,0,0,0,0,2.59,326,,,,,,,,,,
697.96,10209,56,1,56.35,2.1716,2.2183,-0.0466,0.493,0.7343,1.0048,0.7343,-0.9131,3.55,0.66,0,0,0,0,0,0,2.58,323,,,,,,,,,,
698.73,10229,67,1,66.75,2.4481,2.2058,0.2423,0.4835,0.7174,0.9796,0.7174,-0.8795,3.59,0.69,0,0,0,0,0,0,2.56,320,,,,,,,,,,
699.46,10249,66,1,66.25,2.4116,2.193,0.2185,0.476,0.7034,0.9583,0.7034,-0.8489,3.63,0.76,0,0,0,0,0,0,2.54,318,,,,,,,,,,
700.19,10269,49,1,49,1.8846,2.1812,-0.2965,0.4715,0.6935,0.9423,0.6935,-0.8219,3.67,0.62,0,0,0,0,0,0,2.51,315,,,,,,,,,,
700.96,10289,68,1,68,2.6154,2.1664,0.449,0.4699,0.6875,0.9314,0.6875,-0.7981,3.71,0.65,0,0,0,0,0,0,2.47,312,,,,,,,,,,
701.73,10309,48,1,48.2,1.8538,2.1496,-0.2958,0.4697,0.6836,0.9234,0.6836,-0.7769,3.75,0.72,0,0,0,0,0,0,2.43,310,,,,,,,,,,
702.5,10329,43,1,42.95,1.6305,2.1327,-0.5022,0.4697,0.6805,0.9166,0.6805,-0.7581,3.78,0.89,0,0,0,0,0,0,2.39,307,,,,,,,,,,
703.26,10349,54,1,54,2,2.1132,-0.1132,0.4699,0.6779,0.911,0.6779,-0.742,3.81,0.9,0,0,0,0,0,0,2.34,307,,,,,,,,,,
704,10369,59,1,59,2.2692,2.0909,0.1783,0.471,0.677,0.908,0.677,-0.7297,3.84,0.97,0,0,0,0,0,0,2.28,306,,,,,,,,,,
704.77,10389,58,1,57.6,2.2154,2.0676,0.1478,0.4738,0.6791,0.9091,0.6791,-0.7221,3.87,0.98,0,0,0,0,0,0,2.23,306,,,,,,,,,,
705.54,10409,56,1,55.8,2.1462,2.0457,0.1004,0.4793,0.6851,0.9158,0.6851,-0.72,3.89,0.96,0,0,0,0,0,0,2.16,306,,,,,,,,,,
706.31,10429,53,1,53.4,2.0538,2.0236,0.0303,0.4877,0.6956,0.9287,0.6956,-0.7238,3.91,0.62,0,0,0,0,0,0,2.1,306,,,,,,,,,,
707.08,10449,48,1,48,1.8462,2.0007,-0.1545,0.4993,0.7108,0.9479,0.7108,-0.7334,3.92,0.62,0,0,0,0,0,0,2.03,305,,,,,,,,,,
707.85,10469,50,1,49.6,1.9687,1.9741,-0.0053,0.5136,0.7301,0.9728,0.7301,-0.7479,3.93,0.28,0,0,0,0,0,0,1.97,305,,,,,,,,,,
708.64,10489,77,1,76.95,2.8966,1.9466,0.95,0.5298,0.7521,1.0013,0.7521,-0.7658,3.93,0.81,0,0,0,0,0,0,1.9,305,,,,,,,,,,
709.39,10509,92,1,92.25,3.3327,1.9183,1.4144,0.5462,0.7747,1.0308,0.7747,-0.7852,3.93,0.13,1,1,1,1,0,17.5897,1.84,305,,,,,,,,,,
710.12,10529,54,1,54,2.0769,1.8888,0.1881,0.5611,0.7955,1.0582,0.7955,-0.8046,3.93,0.06,0,0,0,0,0,0,1.77,305,,,,,,,,,,
710.88,10549,51,1,50.6,2.1619,1.8609,0.3011,0.5734,0.813,1.0816,0.813,-0.8227,3.93,0.72,0,0,0,0,0,0,1.72,304,,,,,,,,,,
711.74,10569,45,1,45.1,1.7158,1.8295,-0.1137,0.5827,0.8267,1.1001,0.8267,-0.839,3.92,0.65,0,0,0,0,0,0,1.66,304,,,,,,,,,,
712.5,10589,43,1,43.3,1.6238,1.7969,-0.1731,0.5887,0.8361,1.1135,0.8361,-0.8531,3.92,0.7,0,0,0,0,0,0,1.61,304,,,,,,,,,,
713.25,10609,45,1,44.9,1.8441,1.7629,0.0812,0.5915,0.8416,1.1218,0.8416,-0.8654,3.91,0.61,0,0,0,0,0,0,1.56,304,,,,,,,,,,
714.07,10629,53,1,53,1.8929,1.724,0.1689,0.5915,0.8434,1.1259,0.8434,-0.8767,3.88,0.01,0,0,0,0,0,0,1.51,304,,,,,,,,,,
714.79,10649,43,1,43.2,1.7229,1.6834,0.0395,0.5891,0.8426,1.1267,0.8426,-0.8878,3.84,0.01,0,0,0,0,0,0,1.47,303,,,,,,,,,,
715.58,10669,32,1,31.5,1.2863,1.6453,-0.3591,0.5849,0.8396,1.1251,0.8396,-0.8993,3.78,0.02,0,0,0,0,0,0,1.43,303,,,,,,,,,,
716.4,10689,29,1,29.25,1.1483,1.6062,-0.4578,0.5792,0.835,1.1218,0.835,-0.9117,3.7,0.03,0,0,0,0,0,0,1.4,303,,,,,,,,,,
717.19,10709,45,1,45,1.6667,1.5658,0.1009,0.572,0.8289,1.1168,0.8289,-0.9248,3.59,0.03,0,0,0,0,0,0,1.37,303,,,,,,,,,,
717.93,10729,38,1,37.8,1.5008,1.524,-0.0232,0.5634,0.8211,1.1099,0.8211,-0.9381,3.47,0.06,0,0,0,0,0,0,1.34,303,,,,,,,,,,
