depth,age,char Count_i  (#),char Vol_i  (cm3),char Con_i        (# cm-3),charAcc,charBkg         (# cm-2 yr-1),char Peak       (# cm-2 yr-1),thresh          1             (# cm-2 yr-1),thresh          2             (# cm-2 yr-1),thresh          3             (# cm-2 yr-1),thresh FinalPos                 (# cm-2 yr-1),thresh FinalNeg                 (# cm-2 yr-1),SNI    (index)         ,thresh GOF         (p-val),peaks         1           ,peaks         2           ,peaks         3           ,peaks         Final    ,peaks Insig.,peak           Mag              (# cm-2 peak-1),smPeak Frequ       (peaks 1ka-1),smFRIs       (yr*fire-1),nFRIs       (#),mFRI       (yr fire-1),mFRI_uCI      (yr fire-1),mFRI_lCI     (yr fire-1),WBLb      (yr),WBLb_uCI      (yr),WBLb_lCI     (yr fire-1),WBLc     (unitless),WBLc_uCI     (unitless),WBLc_lCI     (unitless)
547,11346,3,1,3,0.1667,0.3016,-0.1349,0.2194,0.3293,0.4524,0.3293,-0.4205,4.94,0.2,0,0,0,0,0,0,2.03,183,,,,,,,,,,
547.5,11355,3,1,3,0.1667,0.301,-0.1344,0.2229,0.3342,0.459,0.3342,-0.426,4.91,0.24,0,0,0,0,0,0,2,183,,,,,,,,,,
548,11364,7,1,7,0.4118,0.3001,0.1117,0.2263,0.3393,0.4658,0.3393,-0.4317,4.87,0.3,0,0,0,0,0,0,1.96,183,,,,,,,,,,
548.53,11373,7,1,6.89,0.408,0.2987,0.1094,0.2298,0.3443,0.4727,0.3443,-0.4375,4.83,0.29,0,0,0,0,0,0,1.93,183,,,,,,,,,,
549.06,11382,6,1,6,0.375,0.2968,0.0782,0.2333,0.3495,0.4797,0.3495,-0.4436,4.78,0.3,0,0,0,0,0,0,1.9,182,,,,,,,,,,
549.63,11391,5,1,5.33,0.3111,0.2946,0.0165,0.2367,0.3546,0.4866,0.3546,-0.4499,4.74,0.31,0,0,0,0,0,0,1.86,182,,,,,,,,,,
550.15,11400,4,1,4,0.2,0.2919,-0.0919,0.2402,0.3597,0.4936,0.3597,-0.4562,4.69,0.32,0,0,0,0,0,0,1.84,182,,,,,,,,,,
550.6,11409,4,1,3.67,0.1824,0.2889,-0.1065,0.2435,0.3647,0.5006,0.3647,-0.4627,4.63,0.37,0,0,0,0,0,0,1.81,182,,,,,,,,,,
551.05,11418,1,1,1,0.0476,0.2856,-0.2379,0.2468,0.3697,0.5075,0.3697,-0.4693,4.58,0.4,0,0,0,0,0,0,1.78,182,,,,,,,,,,
551.48,11427,1,1,1,0.0476,0.2819,-0.2343,0.2501,0.3746,0.5143,0.3746,-0.4759,4.52,0.46,0,0,0,0,0,0,1.76,182,,,,,,,,,,
551.9,11436,0,1,0.22,0.0102,0.2781,-0.2679,0.2532,0.3795,0.521,0.3795,-0.4826,4.47,0.59,0,0,0,0,0,0,1.73,182,,,,,,,,,,
552.32,11445,0,1,0,0,0.2741,-0.2741,0.2562,0.3842,0.5276,0.3842,-0.4893,4.41,0.79,0,0,0,0,0,0,1.71,182,,,,,,,,,,
552.73,11454,1,1,1,0.0478,0.27,-0.2221,0.2592,0.3888,0.534,0.3888,-0.496,4.35,0.89,0,0,0,0,0,0,1.69,182,,,,,,,,,,
553.16,11463,3,1,3,0.1579,0.2659,-0.108,0.262,0.3932,0.5403,0.3932,-0.5027,4.3,0.88,0,0,0,0,0,0,1.67,182,,,,,,,,,,
553.63,11472,3,1,3,0.1561,0.2617,-0.1056,0.2647,0.3975,0.5464,0.3975,-0.5094,4.24,0.89,0,0,0,0,0,0,1.66,182,,,,,,,,,,
554.1,11481,3,1,3,0.15,0.2576,-0.1076,0.2672,0.4016,0.5523,0.4016,-0.516,4.18,0.89,0,0,0,0,0,0,1.64,182,,,,,,,,,,
554.55,11490,3,1,3,0.15,0.2537,-0.1037,0.2697,0.4056,0.558,0.4056,-0.5226,4.13,0.44,0,0,0,0,0,0,1.63,181,,,,,,,,,,
555,11499,9,1,9,0.5,0.2499,0.2501,0.272,0.4095,0.5636,0.4095,-0.5292,4.07,0.19,0,0,0,0,0,0,1.62,181,,,,,,,,,,
555.5,11508,9,1,9,0.5,0.2463,0.2537,0.2742,0.4132,0.569,0.4132,-0.5357,4.02,0.09,0,0,0,0,0,0,1.61,181,,,,,,,,,,
556,11517,1,1,1,0.0476,0.243,-0.1953,0.2763,0.4167,0.5742,0.4167,-0.5421,3.97,0,0,0,0,0,0,0,1.6,181,,,,,,,,,,
556.43,11526,1,1,1,0.0476,0.2399,-0.1923,0.2783,0.4202,0.5793,0.4202,-0.5485,3.92,0.11,0,0,0,0,0,0,1.59,181,,,,,,,,,,
556.86,11535,5,1,5,0.2548,0.2371,0.0177,0.2803,0.4237,0.5843,0.4237,-0.5549,3.87,0.08,0,0,0,0,0,0,1.59,181,,,,,,,,,,
557.32,11544,7,1,7,0.3684,0.2345,0.1339,0.2823,0.4271,0.5893,0.4271,-0.5613,3.82,0.38,0,0,0,0,0,0,1.59,181,,,,,,,,,,
557.79,11553,6,1,6.44,0.3496,0.2322,0.1174,0.2843,0.4305,0.5944,0.4305,-0.5677,3.77,0.49,0,0,0,0,0,0,1.58,181,,,,,,,,,,
558.28,11562,6,1,6,0.3333,0.2302,0.1031,0.2863,0.4339,0.5995,0.4339,-0.5741,3.73,0,0,0,0,0,0,0,1.58,181,,,,,,,,,,
558.78,11571,5,1,5.44,0.3025,0.2285,0.074,0.2883,0.4374,0.6046,0.4374,-0.5806,3.68,0.43,0,0,0,0,0,0,1.59,181,,,,,,,,,,
559.28,11580,5,1,5,0.2778,0.2272,0.0505,0.2904,0.441,0.6098,0.441,-0.5871,3.64,0.4,0,0,0,0,0,0,1.59,181,,,,,,,,,,
559.78,11589,4,1,4.44,0.2273,0.2265,0.0009,0.2925,0.4446,0.615,0.4446,-0.5935,3.6,0,0,0,0,0,0,0,1.6,181,,,,,,,,,,
560.24,11598,4,1,4,0.1905,0.2263,-0.0358,0.2947,0.4482,0.6203,0.4482,-0.6,3.56,0.35,0,0,0,0,0,0,1.61,181,,,,,,,,,,
560.67,11607,4,1,4.44,0.2166,0.2268,-0.0102,0.2968,0.4518,0.6256,0.4518,-0.6065,3.52,0.01,0,0,0,0,0,0,1.62,180,,,,,,,,,,
561.11,11616,6,1,6,0.3158,0.228,0.0878,0.299,0.4555,0.6309,0.4555,-0.6129,3.48,0.02,0,0,0,0,0,0,1.63,180,,,,,,,,,,
561.58,11625,6,1,6.22,0.3225,0.2301,0.0924,0.3012,0.4591,0.6362,0.4591,-0.6193,3.44,0.11,0,0,0,0,0,0,1.64,180,,,,,,,,,,
562.05,11634,8,1,8,0.3636,0.2332,0.1305,0.3033,0.4628,0.6415,0.4628,-0.6257,3.4,0.19,0,0,0,0,0,0,1.66,180,,,,,,,,,,
562.45,11643,8,1,8,0.3636,0.2372,0.1264,0.3056,0.4665,0.6468,0.4665,-0.632,3.36,0.29,0,0,0,0,0,0,1.67,180,,,,,,,,,,
562.86,11652,3,1,3.33,0.1563,0.2424,-0.0861,0.3079,0.4702,0.6522,0.4702,-0.6383,3.33,0.39,0,0,0,0,0,0,1.69,180,,,,,,,,,,
563.29,11661,1,1,1,0.0476,0.2489,-0.2013,0.3102,0.474,0.6577,0.474,-0.6445,3.29,0.18,0,0,0,0,0,0,1.72,180,,,,,,,,,,
563.71,11670,2,1,2.33,0.1111,0.2566,-0.1455,0.3127,0.478,0.6633,0.478,-0.6506,3.26,0.11,0,0,0,0,0,0,1.74,180,,,,,,,,,,
564.14,11679,5,1,5,0.2381,0.2657,-0.0276,0.3152,0.482,0.6689,0.482,-0.6566,3.23,0.24,0,0,0,0,0,0,1.76,180,,,,,,,,,,
564.57,11688,5,1,5,0.2381,0.2761,-0.038,0.3179,0.4861,0.6747,0.4861,-0.6625,3.2,0.67,0,0,0,0,0,0,1.79,180,,,,,,,,,,
565,11697,6,1,6,0.2857,0.288,-0.0023,0.3206,0.4903,0.6806,0.4903,-0.6683,3.18,0.72,0,0,0,0,0,0,1.82,180,,,,,,,,,,
565.43,11706,6,1,6,0.2857,0.3013,-0.0156,0.3235,0.4946,0.6865,0.4946,-0.674,3.15,0.73,0,0,0,0,0,0,1.85,180,,,,,,,,,,
565.86,11715,6,1,6,0.3058,0.3159,-0.0101,0.3264,0.499,0.6925,0.499,-0.6796,3.13,0.45,0,0,0,0,0,0,1.88,179,,,,,,,,,,
566.32,11724,6,1,6,0.3158,0.3318,-0.016,0.3294,0.5035,0.6986,0.5035,-0.6849,3.12,0.77,0,0,0,0,0,0,1.91,179,,,,,,,,,,
566.79,11733,4,1,4.33,0.2351,0.3488,-0.1137,0.3324,0.5079,0.7046,0.5079,-0.6901,3.1,0.71,0,0,0,0,0,0,1.95,179,,,,,,,,,,
567.28,11742,3,1,3,0.1667,0.3669,-0.2002,0.3355,0.5124,0.7106,0.5124,-0.6952,3.09,0.69,0,0,0,0,0,0,1.99,179,,,,,,,,,,
567.78,11751,5,1,4.67,0.2517,0.386,-0.1343,0.3385,0.5168,0.7165,0.5168,-0.7,3.08,0.63,0,0,0,0,0,0,2.02,179,,,,,,,,,,
568.26,11760,6,1,6,0.3158,0.4062,-0.0904,0.3416,0.5211,0.7224,0.5211,-0.7047,3.08,0.82,0,0,0,0,0,0,2.06,179,,,,,,,,,,
568.74,11769,4,1,4.22,0.2277,0.4275,-0.1998,0.3445,0.5254,0.7281,0.5254,-0.7093,3.08,0.76,0,0,0,0,0,0,2.11,179,,,,,,,,,,
569.22,11778,2,1,2,0.1111,0.45,-0.3389,0.3475,0.5295,0.7337,0.5295,-0.7136,3.08,0.66,0,0,0,0,0,0,2.15,179,,,,,,,,,,
569.72,11787,1,1,1.11,0.059,0.4738,-0.4148,0.3503,0.5336,0.7391,0.5336,-0.7179,3.08,0.61,0,0,0,0,0,0,2.19,179,,,,,,,,,,
570.2,11796,0,1,0,0,0.499,-0.499,0.3531,0.5376,0.7444,0.5376,-0.722,3.09,0.67,0,0,0,0,0,0,2.24,179,,,,,,,,,,
570.65,11805,1,1,0.89,0.0455,0.5254,-0.4798,0.3558,0.5415,0.7496,0.5415,-0.7261,3.09,0.55,0,0,0,0,0,0,2.28,179,,,,,,,,,,
571.11,11814,4,1,4,0.2222,0.5529,-0.3307,0.3585,0.5453,0.7547,0.5453,-0.7302,3.1,0.63,0,0,0,0,0,0,2.33,179,,,,,,,,,,
571.61,11823,3,1,3.11,0.1645,0.5814,-0.4169,0.3611,0.5491,0.7598,0.5491,-0.7342,3.11,0.38,0,0,0,0,0,0,2.37,179,,,,,,,,,,
572.09,11832,0,1,0,0,0.6108,-0.6108,0.3637,0.5529,0.7649,0.5529,-0.7383,3.12,0.22,0,0,0,0,0,0,2.42,178,,,,,,,,,,
572.48,11841,0,1,0,0,0.6407,-0.6407,0.3663,0.5566,0.7699,0.5566,-0.7425,3.13,0.22,0,0,0,0,0,0,2.47,178,,,,,,,,,,
572.87,11850,1,1,0.67,0.0299,0.6709,-0.6411,0.3689,0.5603,0.7749,0.5603,-0.7468,3.15,0.24,0,0,0,0,0,0,2.52,178,,,,,,,,,,
573.27,11859,1,1,1,0.0455,0.7013,-0.6559,0.3714,0.5641,0.78,0.5641,-0.7513,3.15,0.09,0,0,0,0,0,0,2.57,178,,,,,,,,,,
573.68,11868,4,1,3.89,0.1735,0.7316,-0.5581,0.3739,0.5678,0.7851,0.5678,-0.756,3.16,0.13,0,0,0,0,0,0,2.62,178,,,,,,,,,,
574.08,11877,14,1,14,0.5833,0.7616,-0.1782,0.3764,0.5715,0.7903,0.5715,-0.7608,3.17,0.13,0,0,0,0,0,0,2.67,178,,,,,,,,,,
574.46,11886,14,1,14,0.5833,0.7912,-0.2079,0.3789,0.5753,0.7955,0.5753,-0.7658,3.17,0.2,0,0,0,0,0,0,2.72,178,,,,,,,,,,
574.83,11895,18,1,18.44,0.8539,0.8205,0.0334,0.3814,0.5792,0.8009,0.5792,-0.771,3.18,0.2,0,0,0,0,0,0,2.77,178,,,,,,,,,,
575.25,11904,22,1,22,1.1,0.8493,0.2507,0.384,0.5832,0.8064,0.5832,-0.7763,3.17,0.08,0,0,0,0,0,0,2.82,178,,,,,,,,,,
575.7,11913,20,1,19.67,0.9535,0.8778,0.0757,0.3868,0.5873,0.8121,0.5873,-0.7817,3.17,0.14,0,0,0,0,0,0,2.87,178,,,,,,,,,,
576.14,11922,15,1,15,0.6818,0.9058,-0.224,0.3896,0.5916,0.818,0.5916,-0.7872,3.16,0.27,0,0,0,0,0,0,2.92,178,,,,,,,,,,
576.55,11931,15,1,15,0.6818,0.9335,-0.2517,0.3927,0.5961,0.8242,0.5961,-0.7928,3.15,0.4,0,0,0,0,0,0,2.97,177,,,,,,,,,,
576.95,11940,21,1,21.22,1.1,0.9608,0.1392,0.396,0.6009,0.8307,0.6009,-0.7983,3.14,0.27,0,0,0,0,0,0,3.02,176,,,,,,,,,,
577.42,11949,22,1,22,1.1579,0.9878,0.1701,0.3995,0.606,0.8375,0.606,-0.8039,3.12,0.31,0,0,0,0,0,0,3.07,176,,,,,,,,,,
577.89,11958,26,1,25.89,1.3626,1.0147,0.3478,0.4033,0.6114,0.8447,0.6114,-0.8095,3.11,0.4,0,0,0,0,0,0,3.12,175,,,,,,,,,,
578.37,11967,27,1,27,1.4211,1.0416,0.3794,0.4074,0.6171,0.8523,0.6171,-0.815,3.09,0.37,0,0,0,0,0,0,3.17,174,,,,,,,,,,
578.84,11976,29,1,29,1.5263,1.0687,0.4576,0.4117,0.6232,0.8602,0.6232,-0.8205,3.07,0.37,0,0,0,0,0,0,3.22,173,,,,,,,,,,
579.32,11985,30,1,30,1.5789,1.0959,0.483,0.4163,0.6295,0.8685,0.6295,-0.8259,3.05,0.39,0,0,0,0,0,0,3.27,172,,,,,,,,,,
579.79,11994,31,1,31.11,1.688,1.1233,0.5646,0.4212,0.6361,0.877,0.6361,-0.8313,3.03,0.31,0,0,0,0,0,0,3.32,171,,,,,,,,,,
580.28,12003,32,1,32,1.7778,1.1509,0.6268,0.4263,0.643,0.8859,0.643,-0.8365,3.01,0.23,0,0,0,0,0,0,3.37,170,,,,,,,,,,
580.78,12012,33,1,32.56,1.6651,1.1786,0.4865,0.4316,0.65,0.8949,0.65,-0.8415,3,0.13,0,0,0,0,0,0,3.42,169,,,,,,,,,,
581.24,12021,33,1,33,1.5714,1.2063,0.3651,0.4369,0.6572,0.904,0.6572,-0.8464,2.98,0.13,0,0,0,0,0,0,3.47,168,,,,,,,,,,
581.67,12030,36,1,36.33,1.7706,1.2339,0.5368,0.4423,0.6642,0.913,0.6642,-0.8511,2.96,0.11,0,0,0,0,0,0,3.52,167,,,,,,,,,,
582.11,12039,48,1,48,2.5263,1.2611,1.2652,0.4475,0.6711,0.9217,0.6711,-0.8556,2.95,0.08,0,0,0,0,0,0,3.57,166,,,,,,,,,,
582.58,12048,49,1,48.67,2.5472,1.2879,1.2593,0.4524,0.6776,0.93,0.6776,-0.8597,2.93,0.04,0,0,0,0,0,0,3.62,165,,,,,,,,,,
583.05,12057,54,1,54,2.7,1.3139,1.3861,0.4569,0.6835,0.9375,0.6835,-0.8636,2.92,0.07,0,0,0,0,0,0,3.67,164,,,,,,,,,,
583.5,12066,54,1,54,2.7,1.3391,1.3609,0.461,0.6889,0.9443,0.6889,-0.8671,2.91,0.39,0,0,1,0,0,0,3.72,163,,,,,,,,,,
583.95,12075,43,1,43.33,2.1667,1.3633,0.8034,0.4645,0.6935,0.9503,0.6935,-0.8703,2.9,0.34,0,0,0,0,0,0,3.77,161,,,,,,,,,,
584.4,12084,42,1,42,2.1,1.3862,0.7138,0.4674,0.6975,0.9553,0.6975,-0.8731,2.89,0.1,0,1,0,1,0,37.4719,3.82,160,,,,,,,,,,
584.85,12093,41,1,40.67,2.1047,1.4079,0.6968,0.4698,0.7007,0.9595,0.7007,-0.8756,2.88,0.05,0,0,0,0,0,0,3.87,159,,,,,,,,,,
585.32,12102,40,1,40,2.1053,1.4281,0.6771,0.4717,0.7033,0.9629,0.7033,-0.8778,2.87,0.03,1,0,0,0,0,0,3.91,158,,,,,,,,,,
585.79,12111,29,1,29.44,1.5975,1.447,0.1506,0.4731,0.7052,0.9654,0.7052,-0.8797,2.86,0.01,0,0,0,0,0,0,3.96,157,,,,,,,,,,
586.28,12120,21,1,21,1.1667,1.4644,-0.2977,0.4739,0.7065,0.9672,0.7065,-0.8812,2.86,0.02,0,0,0,0,0,0,4.01,156,,,,,,,,,,
586.78,12129,23,1,22.67,1.1593,1.4804,-0.3211,0.4743,0.7072,0.9681,0.7072,-0.8825,2.85,0,0,0,0,0,0,0,4.06,155,,,,,,,,,,
587.24,12138,24,1,24,1.1429,1.4949,-0.3521,0.4742,0.7072,0.9684,0.7072,-0.8835,2.85,0.8,0,0,0,0,0,0,4.11,154,,,,,,,,,,
587.67,12147,26,1,25.78,1.273,1.508,-0.235,0.4737,0.7068,0.968,0.7068,-0.8842,2.84,0,0,0,0,0,0,0,4.16,153,,,,,,,,,,
588.11,12156,32,1,32,1.7778,1.5195,0.2583,0.4728,0.7058,0.9669,0.7058,-0.8847,2.84,0,0,0,0,0,0,0,4.2,153,,,,,,,,,,
588.61,12165,29,1,28.67,1.574,1.5294,0.0446,0.4715,0.7043,0.9652,0.7043,-0.8849,2.84,0,0,0,0,0,0,0,4.25,152,,,,,,,,,,
589.11,12174,17,1,17,0.8947,1.5377,-0.643,0.4698,0.7023,0.9629,0.7023,-0.885,2.83,0,0,0,0,0,0,0,4.29,152,,,,,,,,,,
589.58,12183,19,1,19.22,1.001,1.5445,-0.5435,0.4677,0.6998,0.96,0.6998,-0.8848,2.83,0,0,0,0,0,0,0,4.34,151,,,,,,,,,,
590.05,12192,37,1,37,1.7619,1.5497,0.2122,0.4654,0.697,0.9566,0.697,-0.8844,2.83,0.06,0,0,0,0,0,0,4.38,150,,,,,,,,,,
590.48,12201,37,1,37,1.7619,1.5535,0.2084,0.4627,0.6938,0.9528,0.6938,-0.8839,2.83,0.09,0,0,0,0,0,0,4.42,150,,,,,,,,,,
590.9,12210,36,1,36.22,1.7919,1.5558,0.2361,0.4597,0.6902,0.9485,0.6902,-0.8831,2.82,0.12,0,0,0,0,0,0,4.46,149,,,,,,,,,,
591.35,12219,36,1,36,1.8,1.5569,0.2431,0.4565,0.6863,0.9438,0.6863,-0.8822,2.82,0.07,0,0,0,0,0,0,4.5,148,,,,,,,,,,
591.8,12228,33,1,32.67,1.6333,1.5568,0.0765,0.4531,0.6821,0.9387,0.6821,-0.881,2.82,0.66,0,0,0,0,0,0,4.54,148,,,,,,,,,,
592.25,12237,30,1,30,1.5,1.5556,-0.0556,0.4495,0.6776,0.9333,0.6776,-0.8797,2.82,0.03,0,0,0,0,0,0,4.58,148,,,,,,,,,,
592.7,12246,29,1,28.67,1.3899,1.5533,-0.1634,0.4458,0.673,0.9276,0.673,-0.8782,2.82,0.1,0,0,0,0,0,0,4.62,148,,,,,,,,,,
593.14,12255,26,1,26,1.1818,1.5501,-0.3683,0.4419,0.6681,0.9217,0.6681,-0.8765,2.82,0.72,0,0,0,0,0,0,4.65,148,,,,,,,,,,
593.55,12264,26,1,26,1.1818,1.5461,-0.3643,0.4379,0.6631,0.9156,0.6631,-0.8747,2.81,0.02,0,0,0,0,0,0,4.69,148,,,,,,,,,,
593.95,12273,46,1,46.44,2.1111,1.5415,0.5696,0.4338,0.658,0.9093,0.658,-0.8727,2.81,0,0,0,0,0,0,0,4.72,148,,,,,,,,,,
594.36,12282,49,1,49,2.2273,1.5364,0.6909,0.4297,0.6528,0.9029,0.6528,-0.8705,2.81,0,0,1,0,1,0,0.3426,4.76,148,,,,,,,,,,
594.77,12291,44,1,43.67,2.0731,1.5311,0.542,0.4255,0.6475,0.8963,0.6475,-0.8682,2.81,0.41,1,0,0,0,0,0,4.79,149,,,,,,,,,,
595.2,12300,37,1,37,1.85,1.5255,0.3245,0.4212,0.642,0.8896,0.642,-0.8657,2.81,0.01,0,0,0,0,0,0,4.82,149,,,,,,,,,,
595.65,12309,36,1,36.11,1.7864,1.5199,0.2665,0.4168,0.6364,0.8826,0.6364,-0.863,2.81,0,0,0,0,0,0,0,4.85,149,,,,,,,,,,
596.1,12318,33,1,33,1.5714,1.5143,0.0571,0.4122,0.6305,0.8753,0.6305,-0.8602,2.81,0,0,0,0,0,0,0,4.88,149,,,,,,,,,,
596.52,12327,33,1,33,1.5714,1.5088,0.0626,0.4074,0.6244,0.8676,0.6244,-0.8572,2.81,0,0,0,0,0,0,0,4.9,149,,,,,,,,,,
596.95,12336,31,1,31.22,1.4868,1.5033,-0.0165,0.4023,0.6179,0.8596,0.6179,-0.8541,2.81,0,0,0,0,0,0,0,4.93,150,,,,,,,,,,
597.38,12345,31,1,31,1.4762,1.4978,-0.0216,0.3971,0.6113,0.8513,0.6113,-0.8508,2.82,0.09,0,0,0,0,0,0,4.96,150,,,,,,,,,,
597.81,12354,30,1,29.89,1.5065,1.4923,0.0142,0.3917,0.6044,0.8428,0.6044,-0.8475,2.82,0.12,0,0,0,0,0,0,4.98,151,,,,,,,,,,
598.26,12363,29,1,29,1.5263,1.4866,0.0397,0.3862,0.5974,0.834,0.5974,-0.8441,2.82,0.08,0,0,0,0,0,0,5.01,151,,,,,,,,,,
598.74,12372,25,1,25,1.3483,1.4808,-0.1325,0.3806,0.5902,0.8251,0.5902,-0.8408,2.83,0.27,0,0,0,0,0,0,5.03,152,,,,,,,,,,
599.22,12381,20,1,20,1.1111,1.4747,-0.3636,0.3748,0.5829,0.8161,0.5829,-0.8374,2.84,0.03,0,0,0,0,0,0,5.06,152,,,,,,,,,,
599.72,12390,21,1,20.89,1.0868,1.4682,-0.3814,0.3691,0.5756,0.8071,0.5756,-0.8341,2.85,0.06,0,0,0,0,0,0,5.08,153,,,,,,,,,,
600.19,12399,22,1,22,1.0476,1.4612,-0.4136,0.3635,0.5685,0.7982,0.5685,-0.831,2.86,0.1,0,0,0,0,0,0,5.1,154,,,,,,,,,,
600.62,12408,24,1,24.44,1.1856,1.4537,-0.2681,0.358,0.5615,0.7896,0.5615,-0.828,2.88,0.46,0,0,0,0,0,0,5.13,154,,,,,,,,,,
601.06,12417,44,1,44,2.4444,1.4454,0.999,0.3526,0.5548,0.7813,0.5548,-0.8251,2.9,0.47,0,0,0,0,0,0,5.15,155,,,,,,,,,,
601.56,12426,43,1,43.44,2.3868,1.4365,0.9502,0.3476,0.5483,0.7734,0.5483,-0.8225,2.92,0.02,0,1,1,1,0,8.4613,5.17,155,,,,,,,,,,
602.05,12435,39,1,39,1.95,1.4269,0.5231,0.3427,0.5423,0.766,0.5423,-0.8201,2.95,0.06,0,0,0,0,0,0,5.19,156,,,,,,,,,,
602.5,12444,39,1,39,1.95,1.4165,0.5335,0.3383,0.5367,0.7591,0.5367,-0.818,2.97,0.03,1,0,0,0,0,0,5.21,156,,,,,,,,,,
602.95,12453,34,1,33.67,1.6833,1.4055,0.2779,0.3342,0.5316,0.7529,0.5316,-0.8162,3,0.06,0,0,0,0,0,0,5.23,157,,,,,,,,,,
603.4,12462,33,1,33,1.65,1.3938,0.2562,0.3305,0.527,0.7473,0.527,-0.8146,3.04,0.66,0,0,0,0,0,0,5.26,158,,,,,,,,,,
603.85,12471,22,1,22.33,1.0196,1.3816,-0.362,0.3273,0.5231,0.7425,0.5231,-0.8133,3.08,0.02,0,0,0,0,0,0,5.28,158,,,,,,,,,,
604.26,12480,17,1,17,0.7391,1.3689,-0.6298,0.3247,0.5198,0.7385,0.5198,-0.8122,3.12,0.04,0,0,0,0,0,0,5.3,159,,,,,,,,,,
604.65,12489,19,1,18.78,0.8355,1.3559,-0.5204,0.3226,0.5172,0.7353,0.5172,-0.8114,3.17,0.04,0,0,0,0,0,0,5.32,159,,,,,,,,,,
605.05,12498,33,1,33,1.7368,1.3426,0.3942,0.321,0.5153,0.733,0.5153,-0.8108,3.22,0.01,0,0,0,0,0,0,5.34,160,,,,,,,,,,
605.53,12507,33,1,33,1.7368,1.3292,0.4077,0.3201,0.5141,0.7316,0.5141,-0.8105,3.27,0.02,0,0,0,0,0,0,5.36,161,,,,,,,,,,
606,12516,41,1,41,1.9524,1.3157,0.6367,0.3198,0.5137,0.7311,0.5137,-0.8103,3.33,0.05,0,0,0,0,0,0,5.38,161,,,,,,,,,,
606.43,12525,41,1,41,1.9524,1.3024,0.65,0.3201,0.5141,0.7316,0.5141,-0.8103,3.39,0,1,1,0,1,0,2.5878,5.4,162,,,,,,,,,,
606.86,12534,26,1,26.33,1.254,1.2893,-0.0353,0.3211,0.5153,0.7329,0.5153,-0.8104,3.46,0,0,0,0,0,0,0,5.42,162,,,,,,,,,,
607.29,12543,19,1,19,0.9048,1.2763,-0.3716,0.3226,0.5171,0.7351,0.5171,-0.8107,3.53,0.07,0,0,0,0,0,0,5.45,163,,,,,,,,,,
607.71,12552,18,1,18,0.8714,1.2636,-0.3922,0.3247,0.5197,0.7381,0.5197,-0.8111,3.6,0.01,0,0,0,0,0,0,5.47,163,,,,,,,,,,
608.15,12561,16,1,16,0.8,1.2511,-0.4511,0.3273,0.5228,0.7419,0.5228,-0.8115,3.68,0.01,0,0,0,0,0,0,5.49,164,,,,,,,,,,
608.6,12570,16,1,15.89,0.8239,1.2388,-0.4149,0.3304,0.5265,0.7462,0.5265,-0.8121,3.75,0.04,0,0,0,0,0,0,5.51,165,,,,,,,,,,
609.07,12579,15,1,15,1,1.2267,-0.2267,0.3338,0.5306,0.7511,0.5306,-0.8127,3.84,0.01,0,0,0,0,0,0,5.53,165,,,,,,,,,,
609.67,12588,23,1,22.56,1.3128,1.215,0.0978,0.3376,0.5351,0.7565,0.5351,-0.8133,3.92,0.44,0,0,0,0,0,0,5.55,166,,,,,,,,,,
610.19,12597,32,1,32,1.5238,1.2037,0.3202,0.3416,0.5399,0.7622,0.5399,-0.8139,4.01,0.01,0,0,0,0,0,0,5.57,166,,,,,,,,,,
610.62,12606,32,1,32.33,1.5482,1.1927,0.3555,0.3459,0.545,0.7682,0.545,-0.8146,4.1,0.61,0,0,0,0,0,0,5.59,167,,,,,,,,,,
611.05,12615,35,1,35,1.75,1.1822,0.5678,0.3503,0.5503,0.7745,0.5503,-0.8153,4.19,0,0,0,0,0,0,0,5.61,167,,,,,,,,,,
611.5,12624,35,1,35,1.75,1.172,0.578,0.3547,0.5556,0.7808,0.5556,-0.8159,4.28,0,1,1,0,1,0,0.3981,5.62,168,,,,,,,,,,
611.95,12633,29,1,28.78,1.5062,1.1621,0.3441,0.3593,0.5611,0.7873,0.5611,-0.8166,4.37,0.05,0,0,0,0,0,0,5.64,168,,,,,,,,,,
612.42,12642,28,1,28,1.4737,1.1523,0.3214,0.3638,0.5665,0.7937,0.5665,-0.8172,4.47,0.06,0,0,0,0,0,0,5.66,169,,,,,,,,,,
612.89,12651,18,1,17.89,0.9822,1.1425,-0.1603,0.3684,0.5719,0.8001,0.5719,-0.8178,4.56,0.56,0,0,0,0,0,0,5.67,169,,,,,,,,,,
613.39,12660,15,1,15,0.8333,1.1328,-0.2994,0.3728,0.5772,0.8064,0.5772,-0.8183,4.65,0.17,0,0,0,0,0,0,5.69,169,,,,,,,,,,
613.89,12669,20,1,20.44,0.9752,1.1247,-0.1495,0.3772,0.5825,0.8126,0.5825,-0.8188,4.75,0.34,0,0,0,0,0,0,5.7,170,,,,,,,,,,
614.32,12678,22,1,22,1,1.115,-0.115,0.3815,0.5876,0.8186,0.5876,-0.8193,4.85,0.63,0,0,0,0,0,0,5.71,170,,,,,,,,,,
614.73,12687,18,1,18.33,0.8611,1.1052,-0.2441,0.3857,0.5926,0.8245,0.5926,-0.8197,4.94,0.44,0,0,0,0,0,0,5.73,170,,,,,,,,,,
