depth,age,char Count_i  (#),char Vol_i  (cm3),char Con_i        (# cm-3),charAcc,charBkg         (# cm-2 yr-1),char Peak       (# cm-2 yr-1),thresh          1             (# cm-2 yr-1),thresh          2             (# cm-2 yr-1),thresh          3             (# cm-2 yr-1),thresh FinalPos                 (# cm-2 yr-1),thresh FinalNeg                 (# cm-2 yr-1),SNI    (index)         ,thresh GOF         (p-val),peaks         1           ,peaks         2           ,peaks         3           ,peaks         Final    ,peaks Insig.,peak           Mag              (# cm-2 peak-1),smPeak Frequ       (peaks 1ka-1),smFRIs       (yr*fire-1),nFRIs       (#),mFRI       (yr fire-1),mFRI_uCI      (yr fire-1),mFRI_lCI     (yr fire-1),WBLb      (yr),WBLb_uCI      (yr),WBLb_lCI     (yr fire-1),WBLc     (unitless),WBLc_uCI     (unitless),WBLc_lCI     (unitless)
915.5,14581,7,1,6.5,0.3611,0.4808,-0.1197,0.716,0.9762,1.268,0.9762,-0.8006,6.09,0.59,0,0,0,0,0,0,5.64,162,,,,,,,,,,
916.61,14601,12,1,12.3,0.7389,0.4725,0.2664,0.6994,0.9542,1.2399,0.9542,-0.7858,6.25,0.57,0,0,0,0,0,0,5.57,164,,,,,,,,,,
917.81,14621,14,1,13.85,0.8223,0.4622,0.3602,0.6774,0.9255,1.2035,0.9255,-0.7679,6.43,0.71,0,0,0,0,0,0,5.5,165,,,,,,,,,,
919,14641,46,1,45.8,2.7721,0.4504,2.3217,0.6506,0.8906,1.1595,0.8906,-0.7474,6.62,0.78,1,1,1,1,0,28.6239,5.43,167,,,,,,,,,,
920.21,14661,1,1,1.25,0.0658,0.4377,-0.3719,0.6201,0.8509,1.1096,0.8509,-0.7247,6.82,0.65,0,0,0,0,0,0,5.36,169,,,,,,,,,,
921.26,14681,2,1,2.3,0.1279,0.4249,-0.297,0.5876,0.8087,1.0566,0.8087,-0.701,7.03,0.75,0,0,0,0,0,0,5.29,171,,,,,,,,,,
922.38,14701,12,1,11.5,0.6788,0.4133,0.2656,0.5552,0.7667,1.0038,0.7667,-0.6773,7.24,0.67,0,0,0,0,0,0,5.21,173,,,,,,,,,,
923.56,14721,19,1,19.4,1.0778,0.4003,0.6775,0.5251,0.7276,0.9545,0.7276,-0.6549,7.46,0.59,1,0,0,0,0,0,5.13,175,,,,,,,,,,
924.67,14741,15,1,14.8,0.7919,0.388,0.4039,0.4988,0.6933,0.9113,0.6933,-0.6348,7.68,0.67,0,0,0,0,0,0,5.04,178,,,,,,,,,,
925.74,14761,9,1,9.25,0.5298,0.3768,0.153,0.4771,0.665,0.8755,0.665,-0.6175,7.92,0.7,0,0,0,0,0,0,4.95,181,,,,,,,,,,
926.88,14781,25,1,24.95,1.6438,0.367,1.2768,0.4607,0.6433,0.848,0.6433,-0.6034,8.16,0.66,0,0,0,0,0,0,4.85,185,,,,,,,,,,
928.2,14801,107,1,107.2,6.8104,0.3578,6.4525,0.4489,0.6276,0.8279,0.6276,-0.5924,8.42,0.68,0,0,0,0,0,0,4.76,188,,,,,,,,,,
929.47,14821,42,1,41.6,2.7355,0.3498,2.3857,0.4405,0.6163,0.8134,0.6163,-0.5839,8.69,0.68,1,1,1,1,0,181.0122,4.66,191,,,,,,,,,,
930.79,14841,3,1,3.25,0.2082,0.3423,-0.1341,0.4343,0.6078,0.8023,0.6078,-0.5768,8.99,0.66,0,0,0,0,0,0,4.55,197,,,,,,,,,,
932.07,14861,0,1,0,0,0.3347,-0.3347,0.4285,0.5999,0.792,0.5999,-0.5702,9.31,0.84,0,0,0,0,0,0,4.45,204,,,,,,,,,,
933.38,14881,1,1,1,0.0646,0.3266,-0.262,0.4229,0.5922,0.7819,0.5922,-0.5637,9.65,0.75,0,0,0,0,0,0,4.35,211,,,,,,,,,,
934.67,14901,10,1,10.25,0.623,0.3179,0.3051,0.4171,0.5842,0.7716,0.5842,-0.5571,10,0.61,0,0,0,0,0,0,4.24,218,,,,,,,,,,
935.88,14921,4,1,3.85,0.2265,0.3055,-0.079,0.4106,0.5754,0.7602,0.5754,-0.5499,10.33,0.48,0,0,0,0,0,0,4.14,225,,,,,,,,,,
937.06,14941,1,1,1.2,0.0715,0.2909,-0.2194,0.403,0.5651,0.7468,0.5651,-0.5418,10.61,0.32,0,0,0,0,0,0,4.03,233,,,,,,,,,,
938.25,14961,5,1,4.8,0.2929,0.2806,0.0123,0.3938,0.5528,0.7309,0.5528,-0.5324,10.84,0.45,0,0,0,0,0,0,3.93,240,,,,,,,,,,
939.47,14981,5,1,4.65,0.2829,0.2706,0.0124,0.3831,0.5383,0.7123,0.5383,-0.5216,10.99,0.35,0,0,0,0,0,0,3.82,248,,,,,,,,,,
940.69,15001,2,1,1.5,0.0859,0.2604,-0.1745,0.3707,0.5217,0.691,0.5217,-0.5095,11.08,0.3,0,0,0,0,0,0,3.72,255,,,,,,,,,,
941.83,15021,2,1,1.75,0.1072,0.25,-0.1428,0.3567,0.503,0.6671,0.503,-0.496,11.09,0.44,0,0,0,0,0,0,3.62,262,,,,,,,,,,
943.06,15041,2,1,2.4,0.1449,0.24,-0.095,0.3414,0.4826,0.6408,0.4826,-0.4814,11.03,0.33,0,0,0,0,0,0,3.51,270,,,,,,,,,,
944.27,15061,0,1,0.45,0.0292,0.2307,-0.2016,0.3251,0.4608,0.6129,0.4608,-0.4658,10.92,0.26,0,0,0,0,0,0,3.41,277,,,,,,,,,,
945.56,15081,10,1,10.1,0.6586,0.2224,0.4362,0.3081,0.4381,0.5838,0.4381,-0.4494,10.76,0.23,0,0,0,0,0,0,3.32,285,,,,,,,,,,
946.87,15101,5,1,5.2,0.3253,0.2147,0.1106,0.2907,0.4148,0.5539,0.4148,-0.4326,10.57,0.13,0,0,0,0,0,0,3.23,292,,,,,,,,,,
948.12,15121,6,1,6,0.3718,0.2072,0.1647,0.273,0.3912,0.5236,0.3912,-0.4154,10.35,0.16,0,0,0,0,0,0,3.14,300,,,,,,,,,,
949.36,15141,6,1,5.7,0.3922,0.1995,0.1927,0.2553,0.3674,0.4931,0.3674,-0.398,10.12,0.1,0,0,0,0,0,0,3.06,304,,,,,,,,,,
950.73,15161,9,1,8.6,0.5447,0.1953,0.3494,0.2377,0.3438,0.4628,0.3438,-0.3807,9.89,0,0,1,0,1,0,0.1111,2.99,306,,,,,,,,,,
952,15181,7,1,7,0.4594,0.1906,0.2687,0.2204,0.3206,0.4329,0.3206,-0.3635,9.65,0.05,1,0,0,0,0,0,2.93,308,,,,,,,,,,
953.31,15201,3,1,2.8,0.1704,0.1818,-0.0114,0.2033,0.2977,0.4035,0.2977,-0.3466,9.4,0.46,0,0,0,0,0,0,2.87,310,,,,,,,,,,
954.53,15221,3,1,2.6,0.1587,0.1728,-0.0141,0.1866,0.2752,0.3745,0.2752,-0.3298,9.15,0.04,0,0,0,0,0,0,2.82,312,,,,,,,,,,
955.75,15241,0,1,0.2,0.0119,0.1633,-0.1514,0.1702,0.2531,0.3461,0.2531,-0.3132,8.89,0.18,0,0,0,0,0,0,2.77,314,,,,,,,,,,
956.94,15261,1,1,0.7,0.0474,0.1528,-0.1054,0.1542,0.2317,0.3184,0.2317,-0.297,8.63,0.37,0,0,0,0,0,0,2.73,316,,,,,,,,,,
958.29,15281,0,1,0,0,0.141,-0.141,0.1389,0.2109,0.2917,0.2109,-0.2811,8.38,0.01,0,0,0,0,0,0,2.69,317,,,,,,,,,,
959.57,15301,1,1,0.7,0.0438,0.1282,-0.0843,0.1242,0.1911,0.2661,0.1911,-0.2657,8.13,0.35,0,0,0,0,0,0,2.66,319,,,,,,,,,,
960.82,15321,1,1,1,0.0622,0.1143,-0.0522,0.1104,0.1724,0.242,0.1724,-0.251,7.91,0.71,0,0,0,0,0,0,2.63,321,,,,,,,,,,
962.07,15341,1,1,0.7,0.0477,0.0999,-0.0522,0.0976,0.155,0.2194,0.155,-0.2372,7.72,0.69,0,0,0,0,0,0,2.6,323,,,,,,,,,,
963.43,15361,1,1,0.6,0.0411,0.0858,-0.0446,0.0859,0.1391,0.1988,0.1391,-0.2243,7.58,0.01,0,0,0,0,0,0,2.58,325,,,,,,,,,,
964.8,15381,2,1,1.8,0.1133,0.079,0.0343,0.0755,0.125,0.1804,0.125,-0.2126,7.49,0.81,0,0,0,0,0,0,2.56,327,,,,,,,,,,
966.06,15401,1,1,0.8,0.0483,0.0685,-0.0202,0.0667,0.1129,0.1646,0.1129,-0.2024,7.46,0.76,0,0,0,0,0,0,2.54,329,,,,,,,,,,
967.27,15421,0,1,0,0,0.0604,-0.0604,0.0595,0.103,0.1517,0.103,-0.1938,7.5,0.67,0,0,0,0,0,0,2.52,331,,,,,,,,,,
968.6,15441,1,1,0.7,0.0467,0.0551,-0.0085,0.0541,0.0954,0.1418,0.0954,-0.1869,7.61,0.72,0,0,0,0,0,0,2.5,333,,,,,,,,,,
969.93,15461,0,1,0.05,0.0032,0.0528,-0.0496,0.0503,0.0902,0.1349,0.0902,-0.182,7.77,0.76,0,0,0,0,0,0,2.48,335,,,,,,,,,,
971.2,15481,0,1,0,0,0.0531,-0.0531,0.0481,0.087,0.1306,0.087,-0.1787,7.97,0.45,0,0,0,0,0,0,2.47,337,,,,,,,,,,
972.47,15501,1,1,0.55,0.0335,0.0556,-0.0222,0.0468,0.0852,0.1282,0.0852,-0.1767,8.18,0.42,0,0,0,0,0,0,2.46,339,,,,,,,,,,
973.69,15521,1,1,1,0.0625,0.0599,0.0026,0.0459,0.0839,0.1264,0.0839,-0.1752,8.38,0.51,0,0,0,0,0,0,2.44,340,,,,,,,,,,
974.94,15541,0,1,0.05,0.0033,0.0654,-0.0621,0.045,0.0826,0.1247,0.0826,-0.1739,8.55,0.45,0,0,0,0,0,0,2.43,346,,,,,,,,,,
976.25,15561,0,1,0.4,0.0257,0.0719,-0.0462,0.0443,0.0816,0.1234,0.0816,-0.173,8.7,0.41,0,0,0,0,0,0,2.42,354,,,,,,,,,,
977.53,15581,0,1,0.35,0.0224,0.0794,-0.057,0.0437,0.0808,0.1224,0.0808,-0.1724,8.83,0.39,0,0,0,0,0,0,2.4,362,,,,,,,,,,
978.81,15601,0,1,0.15,0.0103,0.0882,-0.0778,0.0435,0.0805,0.1221,0.0805,-0.1723,8.93,0.22,0,0,0,0,0,0,2.39,370,,,,,,,,,,
980.19,15621,1,1,0.65,0.0398,0.0986,-0.0588,0.0435,0.0806,0.1222,0.0806,-0.1727,9.01,0.21,0,0,0,0,0,0,2.38,378,,,,,,,,,,
981.41,15641,1,1,0.5,0.0314,0.111,-0.0796,0.0437,0.081,0.1227,0.081,-0.1734,9.06,0.5,0,0,0,0,0,0,2.36,,,,,,,,,,,
982.67,15661,2,1,1.75,0.1225,0.125,-0.0025,0.0441,0.0816,0.1236,0.0816,-0.1745,9.09,0.36,0,0,0,0,0,0,2.35,,,,,,,,,,,
984.07,15681,2,1,2,0.1286,0.14,-0.0113,0.0446,0.0825,0.1249,0.0825,-0.1759,9.11,0.44,0,0,0,0,0,0,2.33,,,,,,,,,,,
985.35,15701,4,1,3.8,0.2298,0.1549,0.0749,0.0453,0.0836,0.1265,0.0836,-0.1777,9.1,0.4,0,0,0,0,0,0,2.32,,,,,,,,,,,
986.56,15721,21,1,20.95,1.3661,0.169,1.1971,0.046,0.0847,0.1281,0.0847,-0.1795,9.07,0.58,0,0,0,0,0,0,2.3,,,,,,,,,,,
987.87,15741,6,1,5.9,0.3975,0.1818,0.2158,0.0468,0.086,0.1299,0.086,-0.1815,9.02,0.64,1,1,1,1,0,26.0852,2.28,,,,,,,,,,,
989.21,15761,1,1,1.35,0.0888,0.1927,-0.1039,0.0477,0.0873,0.1318,0.0873,-0.1835,8.95,0.73,0,0,0,0,0,0,2.26,,,,,,,,,,,
990.53,15781,2,1,2.4,0.1412,0.2017,-0.0605,0.0487,0.0889,0.134,0.0889,-0.1856,8.86,0.48,0,0,0,0,0,0,2.24,,,,,,,,,,,
991.71,15801,2,1,1.95,0.1323,0.2086,-0.0764,0.0499,0.0907,0.1365,0.0907,-0.1879,8.75,0.55,0,0,0,0,0,0,2.22,,,,,,,,,,,
993.06,15821,2,1,1.75,0.1112,0.2136,-0.1024,0.0514,0.0928,0.1393,0.0928,-0.1902,8.62,0.33,0,0,0,0,0,0,2.2,,,,,,,,,,,
994.33,15841,5,1,4.5,0.2906,0.2168,0.0738,0.0531,0.0953,0.1426,0.0953,-0.1927,8.48,0.6,0,0,0,0,0,0,2.17,,,,,,,,,,,
995.63,15861,4,1,3.6,0.2355,0.2183,0.0172,0.0553,0.0983,0.1465,0.0983,-0.1955,8.33,0.72,0,0,0,0,0,0,2.14,,,,,,,,,,,
996.93,15881,5,1,5,0.3381,0.2184,0.1197,0.058,0.102,0.1513,0.102,-0.1985,8.16,0.67,0,0,0,0,0,0,2.11,,,,,,,,,,,
998.29,15901,13,1,13,0.8705,0.217,0.6535,0.0611,0.1062,0.1568,0.1062,-0.2018,7.99,0.68,0,0,0,0,0,0,2.07,,,,,,,,,,,
999.63,15921,12,1,12.3,0.8456,0.2144,0.6312,0.0646,0.1109,0.1627,0.1109,-0.2051,7.82,0.79,0,0,0,0,0,0,2.04,,,,,,,,,,,
1001,15941,11,1,11,0.7219,0.2106,0.5113,0.0682,0.1157,0.1689,0.1157,-0.2085,7.64,0.78,0,0,0,0,0,0,2,,,,,,,,,,,
1002.31,15961,7,1,7.4,0.4764,0.2055,0.2709,0.0718,0.1205,0.1751,0.1205,-0.2118,7.46,0.81,1,1,1,1,0,39.1536,1.96,,,,,,,,,,,
1003.6,15981,1,1,0.9,0.0574,0.1992,-0.1418,0.0756,0.1254,0.1813,0.1254,-0.215,7.28,0.86,0,0,0,0,0,0,1.93,,,,,,,,,,,
1004.88,16001,1,1,0.9,0.0538,0.1918,-0.1379,0.0793,0.1304,0.1875,0.1304,-0.218,7.09,0.81,0,0,0,0,0,0,1.89,,,,,,,,,,,
1006.07,16021,1,1,0.65,0.0453,0.1835,-0.1382,0.083,0.1352,0.1936,0.1352,-0.2208,6.9,0.73,0,0,0,0,0,0,1.86,,,,,,,,,,,
1007.47,16041,2,1,1.8,0.1155,0.1747,-0.0592,0.0865,0.1397,0.1993,0.1397,-0.2233,6.71,0.71,0,0,0,0,0,0,1.82,,,,,,,,,,,
1008.75,16061,4,1,3.75,0.2469,0.1657,0.0812,0.0894,0.1435,0.204,0.1435,-0.2254,6.51,0.67,0,0,0,0,0,0,1.78,,,,,,,,,,,
1010.07,16081,2,1,2.1,0.14,0.1553,-0.0153,0.0916,0.1463,0.2076,0.1463,-0.2271,6.31,0.63,0,0,0,0,0,0,1.74,,,,,,,,,,,
1011.4,16101,1,1,0.55,0.0367,0.1434,-0.1068,0.0931,0.1482,0.21,0.1482,-0.2282,6.1,0.76,0,0,0,0,0,0,1.7,,,,,,,,,,,
1012.73,16121,0,1,0.2,0.0127,0.1318,-0.1191,0.0937,0.1491,0.2111,0.1491,-0.2288,5.88,0.78,0,0,0,0,0,0,1.66,,,,,,,,,,,
1014,16141,1,1,1,0.0714,0.1214,-0.05,0.0937,0.149,0.2111,0.149,-0.2289,5.66,0.76,0,0,0,0,0,0,1.61,,,,,,,,,,,
1015.43,16161,0,1,0.4,0.0274,0.1135,-0.086,0.093,0.1482,0.21,0.1482,-0.2285,5.44,0.01,0,0,0,0,0,0,1.56,,,,,,,,,,,
1016.8,16181,0,1,0.2,0.0134,0.1087,-0.0953,0.0917,0.1465,0.2079,0.1465,-0.2276,5.22,0.64,0,0,0,0,0,0,1.5,,,,,,,,,,,
1018.14,16201,2,1,1.6,0.1112,0.1073,0.0039,0.09,0.1442,0.2051,0.1442,-0.2263,5.01,0.77,0,0,0,0,0,0,1.45,,,,,,,,,,,
1019.53,16221,2,1,1.65,0.1055,0.1086,-0.0031,0.0878,0.1414,0.2015,0.1414,-0.2246,4.81,0.72,0,0,0,0,0,0,1.39,,,,,,,,,,,
1020.81,16241,1,1,1.15,0.0683,0.112,-0.0437,0.0854,0.1382,0.1974,0.1382,-0.2225,4.63,0.61,0,0,0,0,0,0,1.33,,,,,,,,,,,
1022,16261,0,1,0,0,0.1167,-0.1167,0.0826,0.1346,0.1928,0.1346,-0.22,4.45,0.45,0,0,0,0,0,0,1.26,,,,,,,,,,,
1023.29,16281,0,1,0,0,0.1219,-0.1219,0.0797,0.1307,0.1878,0.1307,-0.2171,4.29,0.42,0,0,0,0,0,0,1.2,,,,,,,,,,,
1024.63,16301,0,1,0,0,0.1269,-0.1269,0.0768,0.1267,0.1826,0.1267,-0.2139,4.14,0.52,0,0,0,0,0,0,1.13,,,,,,,,,,,
1025.88,16321,2,1,1.5,0.0994,0.1315,-0.0321,0.0738,0.1225,0.1772,0.1225,-0.2105,4,0.65,0,0,0,0,0,0,1.07,,,,,,,,,,,
1027.2,16341,3,1,2.8,0.1867,0.1358,0.0508,0.0707,0.1183,0.1717,0.1183,-0.2068,3.88,0.48,0,0,0,0,0,0,1,,,,,,,,,,,
1028.53,16361,3,1,3.1,0.2067,0.1402,0.0664,0.0674,0.1138,0.1658,0.1138,-0.2029,3.76,0.47,0,0,0,0,0,0,0.93,,,,,,,,,,,
1029.87,16381,5,1,5,0.3146,0.1448,0.1698,0.0641,0.1092,0.1598,0.1092,-0.1987,3.65,0.29,0,0,0,0,1,1.2112,0.87,,,,,,,,,,,
1031.13,16401,3,1,2.8,0.175,0.1494,0.0256,0.0607,0.1045,0.1536,0.1045,-0.1944,3.54,0.1,0,0,0,0,0,0,0.8,,,,,,,,,,,
1032.38,16421,6,1,6,0.4018,0.1536,0.2482,0.0575,0.1,0.1476,0.1,-0.19,3.45,0.09,0,0,0,0,1,2.9649,0.74,,,,,,,,,,,
1033.71,16441,3,1,2.8,0.1975,0.1573,0.0402,0.0546,0.0958,0.142,0.0958,-0.1855,3.35,0.19,0,0,0,0,0,0,0.67,,,,,,,,,,,
1035.13,16461,4,1,3.7,0.2359,0.1605,0.0753,0.0522,0.0922,0.1371,0.0922,-0.1811,3.27,0.48,0,0,0,0,0,0,0.61,,,,,,,,,,,
1036.4,16481,5,1,4.65,0.3222,0.1631,0.159,0.0504,0.0894,0.1331,0.0894,-0.1768,3.2,0.04,0,0,0,0,1,1.3934,0.55,,,,,,,,,,,
1037.79,16501,1,1,0.95,0.0611,0.1649,-0.1038,0.0492,0.0873,0.13,0.0873,-0.1727,3.14,0.9,0,0,0,0,0,0,0.5,,,,,,,,,,,
1039.07,16521,1,1,1.35,0.0905,0.1654,-0.075,0.0485,0.0857,0.1275,0.0857,-0.1686,3.09,0.15,0,0,0,0,0,0,0.44,,,,,,,,,,,
1040.41,16541,3,1,3,0.1882,0.1646,0.0236,0.0482,0.0847,0.1256,0.0847,-0.1646,3.05,0.13,0,0,0,0,0,0,0.39,,,,,,,,,,,
1041.67,16561,3,1,2.5,0.1667,0.1621,0.0046,0.0482,0.0841,0.1243,0.0841,-0.1607,3.03,0.52,0,0,0,0,0,0,0.35,,,,,,,,,,,
1043,16581,1,1,1,0.0688,0.1578,-0.0891,0.0486,0.0839,0.1234,0.0839,-0.1569,3.02,0.45,0,0,0,0,0,0,0.3,,,,,,,,,,,
1044.38,16601,1,1,1,0.0646,0.1518,-0.0873,0.0491,0.0839,0.1228,0.0839,-0.1532,3.02,0.77,0,0,0,0,0,0,0.26,,,,,,,,,,,
1045.67,16621,3,1,2.5,0.175,0.1445,0.0305,0.0496,0.0838,0.1221,0.0838,-0.1495,3.02,0.12,0,0,0,0,0,0,0.22,,,,,,,,,,,
1047.07,16641,4,1,3.6,0.24,0.1363,0.1037,0.0498,0.0834,0.121,0.0834,-0.1458,3.02,0.08,0,0,0,0,1,0.4062,0.19,,,,,,,,,,,
1048.4,16661,3,1,2.8,0.1867,0.1278,0.0589,0.0495,0.0823,0.1191,0.0823,-0.142,3.03,0.05,0,0,0,0,0,0,0.16,,,,,,,,,,,
1049.73,16681,1,1,1,0.0633,0.1193,-0.056,0.0485,0.0805,0.1164,0.0805,-0.138,3.04,0.25,0,0,0,0,0,0,0.13,,,,,,,,,,,
1051,16701,1,1,1,0.0667,0.1112,-0.0446,0.0471,0.0781,0.1129,0.0781,-0.1338,3.05,0.21,0,0,0,0,0,0,0.11,,,,,,,,,,,
1052.33,16721,2,1,1.5,0.1,0.1037,-0.0037,0.0453,0.0752,0.1088,0.0752,-0.1294,3.07,0.35,0,0,0,0,0,0,0.08,,,,,,,,,,,
1053.67,16741,3,1,2.75,0.1833,0.0968,0.0866,0.0432,0.072,0.1044,0.072,-0.125,3.1,0.65,0,0,0,0,0,0,0.06,,,,,,,,,,,
1055,16761,3,1,3.2,0.2027,0.0904,0.1123,0.0408,0.0685,0.0996,0.0685,-0.1206,3.13,0.52,0,0,0,0,1,1.2242,0.05,,,,,,,,,,,
1056.27,16781,0,1,0.45,0.031,0.0844,-0.0534,0.0383,0.0648,0.0945,0.0648,-0.1161,3.16,0.7,0,0,0,0,0,0,0.03,,,,,,,,,,,
1057.64,16801,2,1,1.75,0.1133,0.0785,0.0348,0.0357,0.061,0.0894,0.061,-0.1118,3.21,0.61,0,0,0,0,0,0,0.02,,,,,,,,,,,
1058.94,16821,0,1,0.35,0.0241,0.0726,-0.0486,0.0332,0.0573,0.0844,0.0573,-0.1075,3.26,0.61,0,0,0,0,0,0,0.01,,,,,,,,,,,
1060.31,16841,1,1,1,0.0625,0.0666,-0.0041,0.0307,0.0538,0.0796,0.0538,-0.1035,3.31,0.98,0,0,0,0,0,0,0.01,,,,,,,,,,,
1061.56,16861,0,1,0.35,0.0228,0.0606,-0.0378,0.0284,0.0503,0.075,0.0503,-0.0997,3.36,0.7,0,0,0,0,0,0,0,,,,,,,,,,,
1062.87,16881,0,1,0,0,0.0546,-0.0546,0.0261,0.047,0.0705,0.047,-0.096,3.42,0.28,0,0,0,0,0,0,0,,,,,,,,,,,
1064.21,16901,0,1,0.45,0.0312,0.0487,-0.0175,0.0238,0.0438,0.0663,0.0438,-0.0927,3.47,0.58,0,0,0,0,0,0,0,,,,,,,,,,,
1065.6,16921,0,1,0.3,0.0191,0.043,-0.0239,0.0217,0.0408,0.0623,0.0408,-0.0896,3.53,0.25,0,0,0,0,0,0,0,,,,,,,,,,,
1066.88,16941,0,1,0,0,0.0377,-0.0377,0.0197,0.038,0.0586,0.038,-0.0869,3.58,0.57,0,0,0,0,0,0,0,,,,,,,,,,,
1068.13,16961,0,1,0,0,0.0331,-0.0331,0.0179,0.0355,0.0551,0.0355,-0.0845,3.63,0.56,0,0,0,0,0,0,0,,,,,,,,,,,
1069.35,16981,1,1,0.9,0.0544,0.0292,0.0252,0.0162,0.0331,0.0521,0.0331,-0.0822,3.68,0.67,0,0,0,0,0,0,0,,,,,,,,,,,
1070.56,17001,1,1,0.7,0.0438,0.026,0.0178,0.0148,0.0311,0.0494,0.0311,-0.0803,3.73,0.56,0,0,0,0,0,0,0,,,,,,,,,,,
1071.81,17021,1,1,0.75,0.0499,0.0234,0.0265,0.0136,0.0295,0.0472,0.0295,-0.0785,3.77,0.81,0,0,0,0,0,0,0,,,,,,,,,,,
1073.14,17041,0,1,0,0,0.0216,-0.0216,0.0127,0.0281,0.0454,0.0281,-0.0769,3.81,0.59,0,0,0,0,0,0,0,,,,,,,,,,,
1074.57,17061,0,1,0,0,0.0207,-0.0207,0.012,0.0271,0.0439,0.0271,-0.0755,3.84,0.91,0,0,0,0,0,0,0,,,,,,,,,,,
1075.88,17081,0,1,0,0,0.0205,-0.0205,0.0115,0.0263,0.0428,0.0263,-0.0744,3.87,0.87,0,0,0,0,0,0,0,,,,,,,,,,,
1077.25,17101,0,1,0,0,0.0212,-0.0212,0.0112,0.0257,0.0419,0.0257,-0.0734,3.9,0.85,0,0,0,0,0,0,0,,,,,,,,,,,
1078.62,17121,0,1,0,0,0.0225,-0.0225,0.0109,0.0252,0.0413,0.0252,-0.0725,3.92,0.35,0,0,0,0,0,0,0,,,,,,,,,,,
1079.94,17141,0,1,0.25,0.0172,0.0245,-0.0073,0.0107,0.0249,0.0407,0.0249,-0.0718,3.94,0.63,0,0,0,0,0,0,0,,,,,,,,,,,
1081.31,17161,1,1,0.55,0.0354,0.0273,0.0081,0.0106,0.0246,0.0403,0.0246,-0.0713,3.95,0.62,0,0,0,0,0,0,0,,,,,,,,,,,
1082.6,17181,0,1,0,0,0.0306,-0.0306,0.0105,0.0244,0.04,0.0244,-0.0708,3.95,0.67,0,0,0,0,0,0,0,,,,,,,,,,,
1084,17201,0,1,0,0,0.0345,-0.0345,0.0105,0.0244,0.0399,0.0244,-0.0705,3.94,0.54,0,0,0,0,0,0,0,,,,,,,,,,,
1085.27,17221,0,1,0,0,0.0386,-0.0386,0.0107,0.0246,0.0401,0.0246,-0.0703,3.93,0.06,0,0,0,0,0,0,0,,,,,,,,,,,
1086.56,17241,1,1,1.3,0.0813,0.0428,0.0384,0.011,0.025,0.0406,0.025,-0.0702,3.91,0.49,0,0,0,0,1,0.2698,0,,,,,,,,,,,
1087.81,17261,0,1,0.35,0.0218,0.0468,-0.025,0.0115,0.0255,0.0412,0.0255,-0.0702,3.88,0.07,0,0,0,0,0,0,0,,,,,,,,,,,
1089.06,17281,1,1,1,0.0588,0.0504,0.0084,0.012,0.0261,0.042,0.0261,-0.0702,3.85,0.49,0,0,0,0,0,0,0,,,,,,,,,,,
1090.24,17301,1,1,0.65,0.0391,0.0536,-0.0145,0.0126,0.0268,0.0427,0.0268,-0.0702,3.81,0.41,0,0,0,0,0,0,0,,,,,,,,,,,
1091.44,17321,1,1,0.55,0.0356,0.0562,-0.0206,0.0132,0.0275,0.0435,0.0275,-0.0701,3.77,0.59,0,0,0,0,0,0,0,,,,,,,,,,,
1092.73,17341,0,1,0.2,0.0121,0.0584,-0.0463,0.0138,0.0282,0.0443,0.0282,-0.0699,3.74,0.49,0,0,0,0,0,0,0,,,,,,,,,,,
1093.94,17361,1,1,0.95,0.0562,0.06,-0.0038,0.0144,0.0288,0.045,0.0288,-0.0696,3.69,0.31,0,0,0,0,0,0,0.01,,,,,,,,,,,
1095.13,17381,2,1,1.6,0.0982,0.0612,0.037,0.0149,0.0293,0.0455,0.0293,-0.0691,3.66,0.25,0,0,0,0,0,0,0.01,,,,,,,,,,,
1096.35,17401,3,1,3,0.1765,0.0619,0.1146,0.0153,0.0296,0.0457,0.0296,-0.0684,3.62,0.25,0,0,0,0,0,0,0.02,,,,,,,,,,,
1097.53,17421,2,1,2.4,0.1412,0.0622,0.0789,0.0155,0.0298,0.0457,0.0298,-0.0674,3.59,0.52,0,0,0,0,0,0,0.03,,,,,,,,,,,
1098.71,17441,2,1,2,0.1127,0.0621,0.0506,0.0156,0.0297,0.0454,0.0297,-0.0661,3.56,0.51,0,0,0,0,0,0,0.05,,,,,,,,,,,
1099.83,17461,3,1,2.75,0.169,0.0616,0.1074,0.0156,0.0294,0.0448,0.0294,-0.0645,3.54,0.74,0,0,0,0,0,0,0.07,,,,,,,,,,,
1101.06,17481,2,1,1.5,0.0924,0.0607,0.0317,0.0156,0.029,0.0441,0.029,-0.0628,3.52,0.86,0,0,0,0,0,0,0.09,,,,,,,,,,,
1102.29,17501,2,1,1.8,0.1085,0.0593,0.0492,0.0155,0.0287,0.0434,0.0287,-0.061,3.51,0.11,0,0,0,0,1,6.8605,0.11,,,,,,,,,,,
1103.5,17521,0,1,0,0,0.0574,-0.0574,0.0156,0.0284,0.0428,0.0284,-0.0593,3.5,0.72,0,0,0,0,0,0,0.14,,,,,,,,,,,
1104.67,17541,0,1,0,0,0.0549,-0.0549,0.0157,0.0283,0.0424,0.0283,-0.0575,3.49,0.68,0,0,0,0,0,0,0.16,,,,,,,,,,,
1105.82,17561,0,1,0,0,0.0518,-0.0518,0.016,0.0284,0.0422,0.0284,-0.0559,3.48,0.59,0,0,0,0,0,0,0.2,,,,,,,,,,,
