Depth,Age,spike.conc,Pinaceae,Abies.undiff.,Picea.undiff.,Picea.glauca,Picea.mariana,Pinus.undiff.,Pinus.strobus,Pinus.resinosa,Pinus.banksiana,Quercus.rubra,Quercus.undiff.,Fagaceae,Salix.undiff.,Ulmus.undiff.,Carya,Fraxinus.nigra,Fraxinus.pennsylvanica,Fraxinus.americana,Fraxinus,Ambrosia,Iva,Asteraceae,Corylus,Acer.undiff.,Acer.negundo,Acer.saccharum,Acer.rubrum,Acer.saccharinum,Poaceae,Rumex,Cornaceae,Juglans.cinerea,Alnus,Cyperus,Ostrya.Carpinus,Brassicaceae,Betulaceae,Betula,Juglans.undiff.,Rosaceae,Artemisia,Nyssa,Populus,Lamiaceae,Polygonaceae,Salicaceae,Galium,Cornus,Triglochin,Myriophyllum,Tilia,Brassica,Chenopodiaceae.sensu.stricto,Carex,Liquidambar,Morus,Nuphar,Stellaria,Myrica,Alismataceae,Plantaginaceae,Polygonum,Vitis,Sagittaria,Amorpha,Saxifragaceae,Oleaceae,Arceuthobium,Cyperaceae,Stachys,Sagittaria.1,Juniperus,Ranunculaceae,Typha,Celastraceae,Ephedra,Lamiaceae.1,Cannabaceae,Arctostaphylos,Platanus,Haloragaceae,Caryophyllaceae,Humulus,Cephalanthus,Castanea,Potentilla,Fagus,Salsola,Xanthium,Shepherdia,Larix,Myriophyllum.1,Tsuga,Dryas,Celtis,Triglochin.1,Alnus.cf..A..viridis.subsp..crispa,Sium,Agoseris,Alnus.incana,Shepherdia.undiff.,Juglans.nigra,Lamiaceae.2,Thuja,Nymphaea,Thalictrum,Sanguisorba,Elaeagnaceae,Eupatorium,Ranunculaceae.1,Potamogeton,Unknown,Indeterminable,X0,Sporormiella..DF.,Podospora..DF.,Sordaria..DF.,Apiosporaceae,Glomus,Diporotheca,Chaetomiaceae,Trichoglossum,Didorotheca,Gelasinospora,Melicla.ellisii,Geoglossum,Didymosphaeria.massarioides,Valsaria,Cercophora..DF.,X0.1,Osmunda,Lycopodium,Equisetum,Cystopteris,Dryopteris,Pteridium,Dennstaedtia,Adiantum,Sphagnum,Athyrium,Selaginella,Trees.and.Shrubs,Upland.Herbs,Aquatic.Vascular.Plants,Fungi..DF.,Pteridophytes,Aquatic.Bryophytes,Pollen.Sum,TreesandShrubs,Upland.Herbs.1,Aquatic.Vascular.Plants.1,Fungi,Pteridophytes.1,Aquatic.Bryophytes.1,Pollen.Sum.1,Fungi...Pollen.Sum,Aquatics...Pollen.Sum,Total.Picea,TotalPinus,TotalQuercus,TotalFraxinus,TotalAcer
903.5,8809,50000,0,0,0.867052023,0,0,0.867052023,0,0,0,2.312138728,49.42196532,0.578034682,5.49132948,11.2716763,8.092485549,0.867052023,0.578034682,0,0,1.445086705,0.867052023,1.734104046,0,0.578034682,1.156069364,0,0,0.578034682,0.867052023,2.601156069,0.289017341,0.289017341,0.578034682,0.289017341,1.156069364,1.156069364,0.867052023,0.578034682,0.578034682,0.867052023,0.289017341,0.578034682,0.289017341,0.289017341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289017341,1.734104046,0,0,0.289017341,0.289017341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289017341,0.578034682,0.867052023,0,0,0,0,0,0,0,87.86127168,10.40462428,0,0.578034682,1.734104046,0,100,87.86127168,10.40462428,0,0.578034682,1.734104046,0,100,100.5780347,100,0.867052023,0.867052023,51.73410405,1.445086705,2.312138728
911.5,8987,50000,0,0,1.173020528,0,0,1.46627566,0,0.293255132,0,0.293255132,52.78592375,0,5.571847507,6.158357771,9.677419355,1.173020528,1.173020528,0.293255132,0,2.052785924,1.173020528,1.46627566,0,1.759530792,0.293255132,0.293255132,0,0,0.586510264,2.346041056,0.293255132,0.879765396,0.293255132,0.293255132,0.586510264,1.759530792,0,0,0,0,0,0.879765396,0,0,0.586510264,0.293255132,0.586510264,0.586510264,0.293255132,0.293255132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293255132,2.346041056,0,0,0,0.586510264,0.293255132,0,0,0,0,0,0,0,0,0,0,0,0,0.293255132,0.879765396,1.46627566,0.293255132,0,0,0,0,0,0,0,86.2170088,10.85043988,0.586510264,0.586510264,2.93255132,0,100,86.2170088,10.85043988,0.586510264,0.586510264,2.93255132,0,100,100.5865103,100.5865103,1.46627566,1.759530792,53.07917889,2.639296188,2.346041056
919.5,9151,50000,0,0,1.400560224,0,0,1.960784314,0.280112045,0,0,1.400560224,51.54061625,0.280112045,3.081232493,7.00280112,10.92436975,0.840336134,1.680672269,0,0,2.801120448,0,2.240896359,2.521008403,1.680672269,0.840336134,0,0,1.120448179,0.56022409,1.120448179,0.280112045,0.840336134,0,0,0.280112045,1.680672269,0.56022409,0,0,0,0,0.280112045,0,0,0.280112045,0,0.280112045,0.280112045,0,0,0.280112045,0.280112045,0.280112045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280112045,0.840336134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56022409,0,0.280112045,0.280112045,0,0,0,0,0,89.3557423,9.523809524,0,0,1.120448179,0,100,89.3557423,9.523809524,0,0,1.120448179,0,100,100,100,1.960784314,2.240896359,52.94117647,2.521008403,3.641456583
927.5,9327,50000,0,0,1.97740113,0,0,2.259887006,0,0,0,4.237288136,49.43502825,0,0.282485876,6.214689266,5.93220339,1.694915254,0.564971751,0,0,1.97740113,0,2.542372881,1.97740113,1.97740113,0.282485876,0,0,0,1.412429379,1.694915254,0.564971751,0.564971751,0,0,0.282485876,1.97740113,0.847457627,0.847457627,0,0,0.282485876,0.282485876,0,0,0,0,0.282485876,0.847457627,0,0,1.412429379,0,0.282485876,0.282485876,0.282485876,0.282485876,0.564971751,0.282485876,0.282485876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.847457627,0.847457627,0,0.282485876,0.282485876,0.564971751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.564971751,3.95480226,0.847457627,0.282485876,0,0,0,0,0,0,83.33333333,11.01694915,0.564971751,1.129943503,5.649717514,0,100,83.33333333,11.01694915,0.564971751,1.129943503,5.649717514,0,100,101.1299435,100.5649718,2.259887006,2.259887006,53.67231638,2.259887006,2.259887006
935.5,9508,50000,0,0.274725275,0.824175824,0,0,3.296703297,0,0,0,2.747252747,51.0989011,0.549450549,5.494505495,8.241758242,8.791208791,1.648351648,1.373626374,0,0,3.296703297,0,1.373626374,0.274725275,1.373626374,0,0,0,0.274725275,0.824175824,1.098901099,0.274725275,0,0,0,0.549450549,0.549450549,1.648351648,0.274725275,0.274725275,0,0,0.274725275,0.274725275,0.274725275,0,0,0.274725275,0,0,0,0.549450549,0,0.274725275,0,0.274725275,0,0,0,0.274725275,0.274725275,0.274725275,0.549450549,0.274725275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.549450549,2.197802198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.20879121,8.791208791,0.274725275,0,0,0,100,91.20879121,8.791208791,0.274725275,0,0,0,100,100,100.2747253,3.296703297,3.296703297,53.84615385,3.021978022,1.648351648
943.5,9612,50000,0,0.579710145,1.739130435,0,0,2.608695652,0.579710145,0,0,3.768115942,50.72463768,0,1.449275362,6.956521739,5.217391304,1.15942029,0.289855072,0,0,3.188405797,0,0.869565217,2.31884058,1.15942029,0,0,0.289855072,0.289855072,0.869565217,0,1.739130435,0.289855072,0,0,1.449275362,0,2.31884058,0.579710145,0,0,0,0.579710145,0,0,1.449275362,0,0,0.579710145,0,0,0,0,0.289855072,0.289855072,0,0,0.289855072,0,0,0,0,0,0,0.289855072,0.289855072,0.289855072,1.449275362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31884058,0,0,0,0.289855072,0,0.869565217,0,0,0,0,0,0,0,0,0,0,0,0,0.289855072,3.188405797,0.869565217,0,0,0,0,0,0,0,88.11594203,7.536231884,0.579710145,0.289855072,4.347826087,0,100,88.11594203,7.536231884,0.579710145,0.289855072,4.347826087,0,100,100.2898551,100.5797101,2.608695652,3.188405797,54.49275362,1.449275362,1.739130435
951.5,9675,50000,0,0,3.076923077,0,0,2.307692308,0,0,0,1.282051282,43.33333333,0,3.333333333,5.128205128,5.384615385,0.769230769,0.512820513,0,0,3.846153846,0,1.794871795,2.307692308,1.282051282,8.461538462,0,0.256410256,0.256410256,0.769230769,0.256410256,1.794871795,1.282051282,0,0,0.512820513,0.769230769,1.282051282,0.256410256,0,0,0.256410256,0.256410256,0.256410256,0,0.769230769,0,0,0.512820513,0,0,0.769230769,0,0.769230769,0,0.256410256,0,0,0,0,0,0,0,0,0,0,0,0,0.256410256,1.025641026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.282051282,0,0,1.282051282,1.538461538,0,1.025641026,0,0,0,0,0,0,0,0,0,0,0,0.256410256,1.538461538,0.769230769,1.794871795,0.256410256,0,0,0,0,0,0,85.12820513,10.25641026,0,2.820512821,4.615384615,0,100,85.12820513,10.25641026,0,2.820512821,4.615384615,0,100,102.8205128,100,2.307692308,2.307692308,44.61538462,1.282051282,10.25641026
959.5,9744,50000,0,0.564971751,0.282485876,0,0,5.367231638,0,0.564971751,0,1.129943503,58.1920904,0,2.824858757,5.649717514,6.214689266,3.107344633,0,0,0,3.107344633,0,0.847457627,0.847457627,0.847457627,0.564971751,0.282485876,0,0,2.259887006,0,1.412429379,0,0,0,1.129943503,0,0,0.282485876,0,0,0,0,0,0,0,0,0,0,0,0,0.564971751,0,0,0,0.564971751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.412429379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.129943503,1.129943503,0,0.564971751,0.564971751,0,0,0,0,0,0,90.39548023,6.214689266,0,0,3.389830508,0,100,90.39548023,6.214689266,0,0,3.389830508,0,100,100,100,5.367231638,5.93220339,59.3220339,3.107344633,1.694915254
967.5,9814,50000,0,1.126760563,1.971830986,0,0,2.816901408,0,0.281690141,0,1.690140845,50.14084507,0,3.098591549,6.478873239,5.352112676,1.408450704,0,0,0,4.507042254,0,0.845070423,3.098591549,2.253521127,0.281690141,0,0,0,1.971830986,0,1.690140845,0,0,0.281690141,1.408450704,0,0.281690141,0,0.845070423,0,0,0,0,0,0,0,0.281690141,1.126760563,0,0,0,0,0.281690141,0,0,0,0,0,0,0,0,0,0.281690141,0,0,0,0,0.281690141,0,0.563380282,0.281690141,0.563380282,0.281690141,0.281690141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281690141,0.845070423,0,0.845070423,1.126760563,3.098591549,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281690141,0.845070423,1.126760563,1.408450704,0.281690141,0.563380282,0,0,0,0,0,86.47887324,9.014084507,0.563380282,5.070422535,4.507042254,0,100,86.47887324,9.014084507,0.563380282,5.070422535,4.507042254,0,100,105.0704225,100.5633803,2.816901408,3.098591549,51.83098592,1.408450704,2.535211268
975.5,9885,50000,0,0.584795322,4.093567251,0,0,0.877192982,0,0,0,2.923976608,45.90643275,0,1.169590643,7.894736842,3.216374269,4.970760234,0.292397661,0,0,5.555555556,0,2.339181287,0.877192982,3.801169591,0.584795322,0,0,0,0.292397661,0,0.584795322,0,0,0,1.754385965,0,0,1.754385965,0,0,0.584795322,0.292397661,1.461988304,0,0,0,0.292397661,1.169590643,0,0,0.877192982,0,1.169590643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.292397661,1.169590643,0,0,0,0,0,0.292397661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.461988304,0,0.292397661,0.877192982,0.292397661,0,0,0.292397661,0,0,0,0,0,0,0,0,0,0,0.292397661,0.292397661,1.169590643,1.169590643,0,0,0,0,0,0,0,85.67251462,11.40350877,0,1.461988304,2.923976608,0,100,85.67251462,11.40350877,0,1.461988304,2.923976608,0,100,101.4619883,100,0.877192982,0.877192982,48.83040936,5.263157895,4.385964912
982.5,9946,50000,0,0.606060606,4.545454545,0,0,3.636363636,0,0.909090909,0,2.424242424,54.84848485,0,1.818181818,8.787878788,2.424242424,1.818181818,0.606060606,0,0,2.727272727,2.121212121,1.818181818,0.303030303,3.03030303,0,0.606060606,0,0,2.121212121,0,0,0,0,0,0.909090909,0,0.606060606,0.606060606,0,0,0.606060606,0.303030303,0,0,0,0,0,0,0.303030303,0,0.303030303,0,0,0,0.303030303,0,0.303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303030303,0,0,0,0,0.606060606,3.939393939,0,0,0.303030303,0,0,0,0,0,0,0,0,0,0,0,0.303030303,0,0,0,0,0.303030303,0,0.303030303,0,0.303030303,0,0,0,0,89.39393939,9.696969697,0.909090909,0.303030303,0.909090909,0,100,89.39393939,9.696969697,0.909090909,0.303030303,0.909090909,0,100,100.3030303,100.9090909,3.636363636,4.545454545,57.27272727,2.424242424,3.636363636
991.5,10020,50000,0,0.268096515,6.970509383,0,0,0.268096515,0,0,0,5.63002681,43.16353887,0.268096515,1.876675603,5.361930295,8.310991957,5.09383378,0.268096515,0,0,1.340482574,0,1.340482574,1.876675603,2.412868633,0.536193029,0,0.536193029,0,1.608579088,0,1.072386059,0,0.268096515,0,2.412868633,0,1.876675603,0,0.804289544,0,0,0.268096515,0.804289544,0,0,0,0,0.536193029,0,0,1.072386059,0,0,0,0.268096515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.536193029,1.072386059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.804289544,2.144772118,0,0.268096515,1.340482574,0.804289544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268096515,0,1.072386059,0.268096515,0.268096515,0,0,0,0,0,92.7613941,5.361930295,0,2.412868633,1.876675603,0,100,92.7613941,5.361930295,0,2.412868633,1.876675603,0,100,102.4128686,100,0.268096515,0.268096515,48.79356568,5.361930295,3.485254692
999.5,10081,50000,0,0.273224044,3.278688525,0,0,3.551912568,0,0,0,2.18579235,56.28415301,0,3.005464481,5.737704918,4.918032787,1.639344262,0.819672131,0,0,0.546448087,0,0.546448087,1.092896175,2.459016393,0.819672131,0,0,0.273224044,0.819672131,0.273224044,0,0,0.273224044,0.546448087,1.366120219,0,1.366120219,0.273224044,0.273224044,0,0,0,1.366120219,0,0.273224044,0,0.273224044,0.273224044,0,0,0,0,0,0.273224044,0.546448087,0,0,0,0,0,0,0.273224044,0.273224044,0,0,0,0,0.273224044,0,0,0,0,0,0,0,0,0,0.273224044,0.273224044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.546448087,1.092896175,0,0.546448087,1.092896175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.546448087,0.273224044,1.366120219,0,0.819672131,0,0,0,0,0,0,93.16939891,3.825136612,0,1.639344262,3.005464481,0,100,93.16939891,3.825136612,0,1.639344262,3.005464481,0,100,101.6393443,100,3.551912568,3.551912568,58.46994536,2.459016393,3.551912568
1007.5,10144,50000,0,0,1.457725948,0,0,1.166180758,0,0,0,2.332361516,56.55976676,0,3.498542274,8.746355685,7.580174927,2.040816327,0.874635569,0.29154519,0,0.874635569,0,1.749271137,0.583090379,1.749271137,0.29154519,0.29154519,0,0.583090379,0.29154519,0,1.166180758,0,0.29154519,0,2.040816327,0,0,0,0.583090379,0,0.29154519,0.29154519,0.29154519,0,0,0,0,1.166180758,0,0,0,0,0,0.29154519,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29154519,0.874635569,0.29154519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166180758,0,0.583090379,0.583090379,0.874635569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.166180758,0,0,0,0,0,0,94.16909621,4.664723032,0,2.040816327,1.166180758,0,100,94.16909621,4.664723032,0,2.040816327,1.166180758,0,100,102.0408163,100,1.166180758,1.166180758,58.89212828,3.206997085,2.915451895
1015.5,10204,50000,0,0.837988827,3.631284916,0,0,2.234636872,0.279329609,0,0,2.793296089,49.16201117,0,3.351955307,7.262569832,8.100558659,4.189944134,0.837988827,0,0,3.351955307,0.279329609,0.837988827,2.234636872,0.558659218,0.558659218,0,0,0.558659218,1.955307263,0,0,0,0.558659218,0,2.793296089,0,0,0.279329609,0.558659218,0,0.558659218,0,0,0,0,0,0.279329609,0.558659218,0,0,0,0,0,0,0,0,0,0,0,0,0.558659218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.558659218,0.558659218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279329609,1.117318436,0,0.837988827,0,0.279329609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279329609,0,0,0,0,0,0,0,0,0,91.89944134,7.82122905,0.558659218,1.117318436,0.279329609,0,100,91.89944134,7.82122905,0.558659218,1.117318436,0.279329609,0,100,101.1173184,100.5586592,2.234636872,2.51396648,51.95530726,5.027932961,1.675977654
1023.5,10264,50000,0,1.319261214,1.319261214,0,0,2.638522427,0,0,0,3.430079156,48.54881266,0,2.638522427,8.707124011,5.540897098,2.90237467,1.055408971,0,0,2.374670185,0,0,0.791556728,1.319261214,0.527704485,0.263852243,0,0,0.527704485,0,0,0,0.263852243,0,5.540897098,0,0,1.583113456,0,0,0,0.527704485,0,0,0,0,0,3.166226913,0,0,0.791556728,0,0,0,0.263852243,0,0,0,0,0,0,0.791556728,0.527704485,0,0,0,0,0,0,0.263852243,0,0,0,0.263852243,0,0,0,0,0,0,0.263852243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263852243,1.319261214,0,1.055408971,0,0,0,0,0,0.263852243,0,0,0,0,0,0,0,0,0,0,0.263852243,1.319261214,0,0.791556728,0,0,0,0,0,0,93.66754617,3.957783641,0.527704485,1.055408971,2.374670185,0,100,93.66754617,3.957783641,0.527704485,1.055408971,2.374670185,0,100,101.055409,100.5277045,2.638522427,2.638522427,51.97889182,3.957783641,2.110817942
1031.5,10324,50000,0,0.250626566,1.754385965,0,0,0.751879699,0,0,0,3.759398496,52.13032581,0,5.263157895,6.26566416,7.01754386,3.258145363,0.501253133,0,0,3.759398496,0,2.255639098,1.503759398,1.754385965,0.501253133,0,0,0.250626566,0,0,0,0,0.751879699,0,1.002506266,0,0.501253133,0.250626566,1.253132832,0,0.250626566,0.751879699,0,0,0,0,0,1.253132832,0,0,0.751879699,0,0.250626566,0,0.250626566,0,0,0,0,0,0.250626566,0,0.250626566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250626566,0.250626566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501253133,1.253132832,0,1.253132832,1.002506266,1.002506266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501253133,0,0,0,0.250626566,0,0,0,0,0,92.23057644,7.01754386,0,3.258145363,0.751879699,0,100,92.23057644,7.01754386,0,3.258145363,0.751879699,0,100,103.2581454,100,0.751879699,0.751879699,55.88972431,3.759398496,2.506265664
1039.5,10400,50000,0,0,2.610966057,0,0,1.044386423,0,0,0,1.305483029,51.43603133,0,6.266318538,8.355091384,6.005221932,1.566579634,0.261096606,0.261096606,0,3.916449086,0,0.522193211,2.872062663,1.82767624,1.044386423,0.522193211,0,0.261096606,1.82767624,0,0,0,0,0,2.610966057,0,0,0.261096606,0.261096606,0,0,0.783289817,0,0,0,0,0.522193211,0.522193211,0,0,0.783289817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261096606,0,0,0,0,0.261096606,0,0,0,0,0,0,0,0,0,0,0,0.261096606,0.261096606,0.261096606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261096606,0.783289817,0,0.783289817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.044386423,0,0,0,0,0,0,0,0,91.64490862,7.310704961,0,0.783289817,1.044386423,0,100,91.64490862,7.310704961,0,0.783289817,1.044386423,0,100,100.7832898,100,1.044386423,1.044386423,52.74151436,2.088772846,3.65535248
1047.5,10475,50000,0,0,0.94637224,0,0,1.892744479,0,0,0.315457413,2.208201893,54.25867508,0,4.100946372,7.255520505,6.309148265,1.261829653,0.630914826,0,0,5.047318612,1.577287066,1.261829653,1.577287066,1.261829653,0.630914826,1.577287066,0,0,2.523659306,0,0,0,0,0,1.577287066,0,0,0.630914826,0.630914826,0,0.315457413,0.630914826,0.315457413,0,0,0,0,0.315457413,0,0,0,0,0,0,0,0,0.315457413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315457413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.630914826,2.523659306,0,0,0.315457413,0.630914826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.630914826,0,0,0,0,0,0,88.64353312,10.72555205,0.315457413,0.94637224,0.630914826,0,100,88.64353312,10.72555205,0.315457413,0.94637224,0.630914826,0,100,100.9463722,100.3154574,1.892744479,2.208201893,56.46687697,1.892744479,3.470031546
1055.5,10557,50000,0,1.282051282,1.282051282,0,0,4.102564103,0.256410256,0,0,2.564102564,48.97435897,0,9.743589744,8.461538462,4.615384615,2.564102564,1.538461538,0.256410256,0,2.051282051,0,0.769230769,1.794871795,0.769230769,1.025641026,0,0,0,0.769230769,0,0,0,0.512820513,0,0.512820513,0,0,0,0.256410256,0,0,0.512820513,0,0,0,0,0.512820513,1.282051282,0,0,0,0,0,0,0.256410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256410256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256410256,0.769230769,0,0.512820513,1.282051282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256410256,0,2.564102564,0,0,0,0,0,0,0,0,92.82051282,4.358974359,0,1.794871795,2.820512821,0,100,92.82051282,4.358974359,0,1.794871795,2.820512821,0,100,101.7948718,100,4.102564103,4.358974359,51.53846154,4.358974359,1.794871795
1063.5,10638,50000,0,0.775193798,1.291989664,0,0,3.875968992,0,0,0,7.493540052,49.35400517,0,6.201550388,7.235142119,2.067183463,2.842377261,0.516795866,0.258397933,0,4.134366925,0,0.516795866,1.291989664,0.516795866,1.550387597,0,0,0,1.033591731,0,0,0,0,0.258397933,2.325581395,0,0,0.258397933,0,0,0,0.775193798,0,0,0,0,0,1.80878553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.516795866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.516795866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258397933,0.775193798,0,0,0.516795866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258397933,0.775193798,1.550387597,0,0,0,0,0,0,0,0,90.43927649,6.976744186,0,0.516795866,2.583979328,0,100,90.43927649,6.976744186,0,0.516795866,2.583979328,0,100,100.5167959,100,3.875968992,3.875968992,56.84754522,3.617571059,2.067183463
1071.5,10715,50000,0,0.867052023,3.757225434,0,0,3.757225434,0,0,0,10.40462428,33.52601156,0,6.358381503,6.358381503,3.468208092,1.156069364,0.578034682,0.867052023,0,2.601156069,0,1.734104046,1.445086705,2.601156069,1.445086705,0,0.289017341,0,3.757225434,0,0,0,0.578034682,0.578034682,3.468208092,0,0,0.578034682,0.289017341,0,0,1.156069364,0.578034682,0,0,0,0,2.89017341,0,0,0,0,0.578034682,0.289017341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289017341,0.289017341,0.867052023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289017341,0,0.578034682,0.867052023,0.867052023,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289017341,1.156069364,1.156069364,0,0,0,0,0,0,0,0,87.57225434,9.826589595,0,2.312138728,2.601156069,0,100,87.57225434,9.826589595,0,2.312138728,2.601156069,0,100,102.3121387,100,3.757225434,3.757225434,43.93063584,2.601156069,4.335260116
1079.5,10795,50000,0,0.56980057,5.128205128,0,0,2.279202279,0,0,0.284900285,1.994301994,47.86324786,0,4.843304843,6.552706553,9.116809117,1.709401709,1.13960114,0,0,2.564102564,0.854700855,0,1.994301994,1.13960114,0.854700855,0.284900285,0,0,3.703703704,0,0,0,0,0,1.994301994,0,0.284900285,0.284900285,0.56980057,0,0.854700855,0.284900285,0,0,0,0,0,0,0,0,0,0,0,0.56980057,0,0,0,0.284900285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284900285,0,0,0,0.284900285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284900285,2.279202279,0,0,0,0.854700855,0,0,0,0,0,0,0,0,0,0,0,1.13960114,0,0,0.56980057,0,0,0.284900285,0,0.56980057,0,0,0,0,89.74358974,8.831908832,0,1.994301994,1.424501425,0,100,89.74358974,8.831908832,0,1.994301994,1.424501425,0,100,101.994302,100,2.279202279,2.564102564,49.85754986,2.849002849,2.279202279
