depth,age,char Count_i  (#),char Vol_i  (cm3),char Con_i        (# cm-3),charAcc,charBkg         (# cm-2 yr-1),char Peak       (# cm-2 yr-1),thresh          1             (# cm-2 yr-1),thresh          2             (# cm-2 yr-1),thresh          3             (# cm-2 yr-1),thresh FinalPos                 (# cm-2 yr-1),thresh FinalNeg                 (# cm-2 yr-1),SNI    (index)         ,thresh GOF         (p-val),peaks         1           ,peaks         2           ,peaks         3           ,peaks         Final    ,peaks Insig.,peak           Mag              (# cm-2 peak-1),smPeak Frequ       (peaks 1ka-1),smFRIs       (yr*fire-1),nFRIs       (#),mFRI       (yr fire-1),mFRI_uCI      (yr fire-1),mFRI_lCI     (yr fire-1),WBLb      (yr),WBLb_uCI      (yr),WBLb_lCI     (yr fire-1),WBLc     (unitless),WBLc_uCI     (unitless),WBLc_lCI     (unitless)
297.8,12393,4,3,1.33,0.0202,0.0242,-0.004,0.0074,0.0129,0.019,0.0129,-0.0244,2.18,0.05,0,0,0,0,0,0,1.53,348,,,,,,,,,,
297.93,12402,4,3,1.33,0.0202,0.0244,-0.0042,0.0075,0.013,0.0191,0.013,-0.0245,2.17,0.02,0,0,0,0,0,0,1.53,348,,,,,,,,,,
298.07,12411,4,3,1.33,0.0202,0.0246,-0.0044,0.0076,0.0131,0.0193,0.0131,-0.0245,2.17,0.01,0,0,0,0,0,0,1.53,348,,,,,,,,,,
298.21,12420,4,3,1.33,0.0202,0.0248,-0.0046,0.0077,0.0132,0.0195,0.0132,-0.0246,2.17,0,0,0,0,0,0,0,1.54,349,,,,,,,,,,
298.34,12429,4,3,1.33,0.0202,0.0251,-0.0049,0.0078,0.0134,0.0196,0.0134,-0.0247,2.18,0.04,0,0,0,0,0,0,1.54,349,,,,,,,,,,
298.48,12438,4,3,1.33,0.0199,0.0253,-0.0054,0.0079,0.0135,0.0198,0.0135,-0.0248,2.19,0.06,0,0,0,0,0,0,1.55,349,,,,,,,,,,
298.61,12447,4,3,1.33,0.0178,0.0256,-0.0078,0.008,0.0137,0.02,0.0137,-0.0248,2.2,0.05,0,0,0,0,0,0,1.55,349,,,,,,,,,,
298.73,12456,4,3,1.33,0.0178,0.0259,-0.0081,0.0081,0.0138,0.0201,0.0138,-0.0249,2.23,0.04,0,0,0,0,0,0,1.56,349,,,,,,,,,,
298.85,12465,4,3,1.33,0.0178,0.0262,-0.0084,0.0082,0.0139,0.0203,0.0139,-0.0249,2.25,0.01,0,0,0,0,0,0,1.57,349,,,,,,,,,,
298.97,12474,4,3,1.33,0.0178,0.0265,-0.0087,0.0083,0.014,0.0204,0.014,-0.0249,2.28,0.01,0,0,0,0,0,0,1.58,349,,,,,,,,,,
299.09,12483,4,3,1.33,0.0178,0.0268,-0.009,0.0084,0.0142,0.0206,0.0142,-0.025,2.32,0.01,0,0,0,0,0,0,1.58,349,,,,,,,,,,
299.21,12492,4,3,1.33,0.0178,0.0271,-0.0093,0.0085,0.0143,0.0207,0.0143,-0.025,2.35,0.01,0,0,0,0,0,0,1.59,349,,,,,,,,,,
299.33,12501,4,3,1.33,0.0178,0.0274,-0.0096,0.0086,0.0144,0.0208,0.0144,-0.025,2.39,0,0,0,0,0,0,0,1.6,350,,,,,,,,,,
299.45,12510,4,3,1.33,0.0178,0.0277,-0.0099,0.0087,0.0145,0.0209,0.0145,-0.025,2.44,0.02,0,0,0,0,0,0,1.62,350,,,,,,,,,,
299.57,12519,9,3,2.89,0.0377,0.028,0.0097,0.0088,0.0146,0.021,0.0146,-0.025,2.49,0.04,0,0,0,0,0,0,1.63,350,,,,,,,,,,
299.69,12528,10,3,3.33,0.0433,0.0283,0.015,0.0088,0.0146,0.0211,0.0146,-0.0249,2.53,0.06,0,1,0,1,0,0.0028,1.64,350,,,,,,,,,,
299.81,12537,10,3,3.33,0.0433,0.0287,0.0146,0.0089,0.0147,0.0212,0.0147,-0.0249,2.58,0.06,0,0,0,0,0,0,1.66,350,,,,,,,,,,
299.92,12546,10,3,3.33,0.0433,0.029,0.0143,0.009,0.0148,0.0213,0.0148,-0.0249,2.64,0,0,0,0,0,0,0,1.67,350,,,,,,,,,,
300.04,12555,10,3,3.33,0.0433,0.0293,0.014,0.009,0.0148,0.0214,0.0148,-0.0249,2.69,0.01,0,0,0,0,0,0,1.69,350,,,,,,,,,,
300.16,12564,10,3,3.33,0.0433,0.0297,0.0136,0.0091,0.0149,0.0215,0.0149,-0.025,2.74,0.01,0,0,0,0,0,0,1.71,350,,,,,,,,,,
300.28,12573,10,3,3.33,0.0433,0.0301,0.0132,0.0091,0.015,0.0215,0.015,-0.0251,2.79,0.01,0,0,0,0,0,0,1.73,350,,,,,,,,,,
300.39,12582,10,3,3.33,0.0433,0.0304,0.0128,0.0091,0.015,0.0216,0.015,-0.0252,2.84,0.01,1,0,0,0,0,0,1.75,350,,,,,,,,,,
300.51,12591,8,3,2.81,0.0368,0.0308,0.0059,0.0091,0.015,0.0217,0.015,-0.0254,2.89,0.01,0,0,0,0,0,0,1.77,351,,,,,,,,,,
300.63,12600,3,3,1,0.0133,0.0313,-0.0179,0.0091,0.0151,0.0218,0.0151,-0.0256,2.93,0.01,0,0,0,0,0,0,1.79,351,,,,,,,,,,
300.75,12609,3,3,1,0.0133,0.0317,-0.0184,0.0091,0.0152,0.0219,0.0152,-0.0259,2.98,0,0,0,0,0,0,0,1.81,351,,,,,,,,,,
300.87,12618,3,3,1,0.0133,0.0322,-0.0189,0.0091,0.0152,0.0221,0.0152,-0.0263,3.02,0.13,0,0,0,0,0,0,1.84,351,,,,,,,,,,
300.99,12627,3,3,1,0.0133,0.0327,-0.0194,0.0092,0.0153,0.0223,0.0153,-0.0268,3.06,0.22,0,0,0,0,0,0,1.86,351,,,,,,,,,,
301.11,12636,3,3,1,0.0133,0.0333,-0.0199,0.0092,0.0155,0.0225,0.0155,-0.0273,3.09,0.27,0,0,0,0,0,0,1.88,351,,,,,,,,,,
301.23,12645,3,3,1,0.0133,0.0339,-0.0205,0.0093,0.0156,0.0228,0.0156,-0.028,3.13,0.23,0,0,0,0,0,0,1.91,351,,,,,,,,,,
301.35,12654,3,3,1,0.0133,0.0345,-0.0211,0.0093,0.0159,0.0232,0.0159,-0.0286,3.16,0.26,0,0,0,0,0,0,1.93,351,,,,,,,,,,
301.47,12663,3,3,1,0.0133,0.0351,-0.0218,0.0095,0.0161,0.0236,0.0161,-0.0294,3.19,0.22,0,0,0,0,0,0,1.96,351,,,,,,,,,,
301.59,12672,10,3,3.37,0.0407,0.0359,0.0048,0.0096,0.0164,0.0241,0.0164,-0.0302,3.22,0.22,0,0,0,0,0,0,1.98,352,,,,,,,,,,
301.7,12681,11,3,3.67,0.0437,0.0366,0.007,0.0098,0.0168,0.0247,0.0168,-0.0311,3.25,0.22,0,0,0,0,0,0,2,352,,,,,,,,,,
301.8,12690,11,3,3.67,0.0437,0.0374,0.0062,0.01,0.0172,0.0253,0.0172,-0.032,3.27,0.22,0,0,0,0,0,0,2.02,352,,,,,,,,,,
301.91,12699,11,3,3.67,0.0437,0.0383,0.0054,0.0103,0.0177,0.026,0.0177,-0.0329,3.3,0.27,0,0,0,0,0,0,2.05,352,,,,,,,,,,
302.02,12708,11,3,3.67,0.0437,0.0392,0.0045,0.0105,0.0182,0.0267,0.0182,-0.0339,3.32,0.51,0,0,0,0,0,0,2.07,352,,,,,,,,,,
302.12,12717,11,3,3.67,0.0437,0.0402,0.0035,0.0109,0.0187,0.0275,0.0187,-0.0348,3.34,0.47,0,0,0,0,0,0,2.09,352,,,,,,,,,,
302.23,12726,11,3,3.67,0.0437,0.0412,0.0024,0.0112,0.0193,0.0283,0.0193,-0.0359,3.36,0.37,0,0,0,0,0,0,2.11,352,,,,,,,,,,
302.34,12735,11,3,3.67,0.0437,0.0423,0.0013,0.0116,0.0199,0.0292,0.0199,-0.0369,3.38,0.21,0,0,0,0,0,0,2.13,352,,,,,,,,,,
302.45,12744,11,3,3.67,0.0437,0.0435,0.0002,0.0119,0.0205,0.0301,0.0205,-0.0379,3.4,0.11,0,0,0,0,0,0,2.15,352,,,,,,,,,,
302.55,12753,10,3,3.3,0.0429,0.0446,-0.0017,0.0123,0.0211,0.031,0.0211,-0.0389,3.42,0.06,0,0,0,0,0,0,2.16,352,,,,,,,,,,
302.67,12762,9,3,3,0.0418,0.0459,-0.0041,0.0128,0.0218,0.032,0.0218,-0.04,3.43,0.03,0,0,0,0,0,0,2.18,353,,,,,,,,,,
302.79,12771,9,3,3,0.0418,0.0471,-0.0053,0.0132,0.0225,0.0329,0.0225,-0.0411,3.45,0.01,0,0,0,0,0,0,2.2,353,,,,,,,,,,
302.92,12780,9,3,3,0.0418,0.0483,-0.0065,0.0136,0.0232,0.0339,0.0232,-0.0421,3.46,0.03,0,0,0,0,0,0,2.21,353,,,,,,,,,,
303.05,12789,9,3,3,0.0418,0.0495,-0.0078,0.0141,0.0239,0.0349,0.0239,-0.0432,3.48,0.03,0,0,0,0,0,0,2.23,353,,,,,,,,,,
303.17,12798,9,3,3,0.0418,0.0508,-0.009,0.0145,0.0246,0.0359,0.0246,-0.0444,3.49,0.02,0,0,0,0,0,0,2.24,353,,,,,,,,,,
303.3,12807,9,3,3,0.0418,0.0519,-0.0102,0.015,0.0253,0.037,0.0253,-0.0455,3.5,0.02,0,0,0,0,0,0,2.25,353,,,,,,,,,,
303.42,12816,9,3,3,0.0418,0.0531,-0.0113,0.0154,0.0261,0.038,0.0261,-0.0466,3.5,0.02,0,0,0,0,0,0,2.26,353,,,,,,,,,,
303.55,12825,9,3,3,0.0418,0.0542,-0.0124,0.0159,0.0268,0.0391,0.0268,-0.0478,3.5,0.01,0,0,0,0,0,0,2.27,353,,,,,,,,,,
303.67,12834,10,3,3.26,0.0485,0.0553,-0.0068,0.0164,0.0276,0.0402,0.0276,-0.049,3.5,0.01,0,0,0,0,0,0,2.28,353,,,,,,,,,,
303.81,12843,10,3,3.33,0.0505,0.0564,-0.0059,0.0168,0.0283,0.0412,0.0283,-0.0503,3.5,0.01,0,0,0,0,0,0,2.29,353,,,,,,,,,,
303.94,12852,10,3,3.33,0.0505,0.0574,-0.0069,0.0173,0.0291,0.0423,0.0291,-0.0515,3.49,0,0,0,0,0,0,0,2.29,354,,,,,,,,,,
304.08,12861,10,3,3.33,0.0505,0.0584,-0.0079,0.0177,0.0299,0.0434,0.0299,-0.0528,3.48,0,0,0,0,0,0,0,2.3,354,,,,,,,,,,
304.22,12870,10,3,3.33,0.0505,0.0594,-0.0089,0.0182,0.0306,0.0445,0.0306,-0.0541,3.47,0,0,0,0,0,0,0,2.31,354,,,,,,,,,,
304.35,12879,10,3,3.33,0.0505,0.0603,-0.0098,0.0187,0.0314,0.0457,0.0314,-0.0555,3.45,0,0,0,0,0,0,0,2.31,354,,,,,,,,,,
304.49,12888,10,3,3.33,0.0505,0.0612,-0.0107,0.0191,0.0322,0.0468,0.0322,-0.0569,3.43,0,0,0,0,0,0,0,2.32,354,,,,,,,,,,
304.62,12897,12,3,4.07,0.0594,0.0621,-0.0027,0.0196,0.033,0.048,0.033,-0.0583,3.41,0,0,0,0,0,0,0,2.32,354,,,,,,,,,,
304.76,12906,15,3,5,0.0694,0.0629,0.0065,0.0201,0.0338,0.0491,0.0338,-0.0597,3.39,0,0,0,0,0,0,0,2.32,354,,,,,,,,,,
304.88,12915,15,3,5,0.0694,0.0637,0.0057,0.0206,0.0346,0.0504,0.0346,-0.0612,3.37,0,0,0,0,0,0,0,2.32,354,,,,,,,,,,
305.01,12924,15,3,5,0.0694,0.0644,0.005,0.0211,0.0355,0.0516,0.0355,-0.0627,3.35,0.06,0,0,0,0,0,0,2.32,354,,,,,,,,,,
305.13,12933,15,3,5,0.0694,0.0651,0.0044,0.0217,0.0364,0.0529,0.0364,-0.0642,3.33,0.05,0,0,0,0,0,0,2.33,355,,,,,,,,,,
305.26,12942,15,3,5,0.0694,0.0657,0.0038,0.0222,0.0373,0.0543,0.0373,-0.0657,3.31,0.06,0,0,0,0,0,0,2.33,355,,,,,,,,,,
305.38,12951,15,3,5,0.0694,0.0662,0.0032,0.0229,0.0383,0.0557,0.0383,-0.0672,3.29,0.04,0,0,0,0,0,0,2.33,355,,,,,,,,,,
305.51,12960,15,3,5,0.0694,0.0667,0.0027,0.0236,0.0394,0.0571,0.0394,-0.0687,3.26,0.02,0,0,0,0,0,0,2.33,355,,,,,,,,,,
305.63,12969,21,3,7.07,0.0939,0.0672,0.0267,0.0243,0.0405,0.0587,0.0405,-0.0703,3.24,0.01,0,0,0,0,0,0,2.33,355,,,,,,,,,,
305.75,12978,29,3,9.67,0.1208,0.0677,0.0531,0.0251,0.0417,0.0603,0.0417,-0.0718,3.22,0.01,0,0,0,0,0,0,2.32,355,,,,,,,,,,
305.86,12987,29,3,9.67,0.1208,0.0682,0.0526,0.0259,0.043,0.0621,0.043,-0.0733,3.2,0.01,0,0,0,0,0,0,2.32,355,,,,,,,,,,
305.98,12996,29,3,9.67,0.1208,0.0687,0.0521,0.0269,0.0443,0.0638,0.0443,-0.0747,3.18,0,0,0,0,0,0,0,2.32,355,,,,,,,,,,
306.09,13005,29,3,9.67,0.1208,0.0693,0.0516,0.0278,0.0457,0.0657,0.0457,-0.0762,3.16,0,0,0,0,0,0,0,2.32,355,,,,,,,,,,
306.2,13014,29,3,9.67,0.1208,0.0699,0.0509,0.0289,0.0471,0.0676,0.0471,-0.0776,3.14,0.02,0,0,0,0,0,0,2.32,355,,,,,,,,,,
306.31,13023,29,3,9.67,0.1208,0.0706,0.0503,0.03,0.0487,0.0696,0.0487,-0.079,3.13,0.01,0,1,0,1,0,0.5631,2.32,355,,,,,,,,,,
306.43,13032,29,3,9.67,0.1208,0.0713,0.0495,0.0311,0.0502,0.0716,0.0502,-0.0803,3.11,0,0,0,0,0,0,0,2.31,355,,,,,,,,,,
306.54,13041,29,3,9.67,0.1208,0.0721,0.0488,0.0322,0.0518,0.0737,0.0518,-0.0816,3.09,0,1,0,0,0,0,0,2.31,355,,,,,,,,,,
306.65,13050,17,3,5.78,0.0743,0.0729,0.0014,0.0334,0.0534,0.0758,0.0534,-0.0829,3.07,0,0,0,0,0,0,0,2.31,355,,,,,,,,,,
306.77,13059,8,3,2.67,0.0351,0.0738,-0.0387,0.0346,0.055,0.0778,0.055,-0.0841,3.05,0,0,0,0,0,0,0,2.3,355,,,,,,,,,,
306.88,13068,8,3,2.67,0.0351,0.0747,-0.0396,0.0358,0.0566,0.0799,0.0566,-0.0852,3.03,0,0,0,0,0,0,0,2.3,355,,,,,,,,,,
307,13077,8,3,2.67,0.0351,0.0755,-0.0405,0.037,0.0582,0.0819,0.0582,-0.0863,3.01,0,0,0,0,0,0,0,2.29,355,,,,,,,,,,
307.12,13086,8,3,2.67,0.0351,0.0764,-0.0413,0.0382,0.0597,0.0839,0.0597,-0.0873,2.99,0,0,0,0,0,0,0,2.29,355,,,,,,,,,,
307.24,13095,8,3,2.67,0.0351,0.0773,-0.0422,0.0393,0.0612,0.0858,0.0612,-0.0883,2.98,0,0,0,0,0,0,0,2.28,355,,,,,,,,,,
307.36,13104,8,3,2.67,0.0351,0.0781,-0.043,0.0404,0.0627,0.0876,0.0627,-0.0892,2.96,0,0,0,0,0,0,0,2.27,355,,,,,,,,,,
307.48,13113,8,3,2.67,0.0351,0.079,-0.0439,0.0415,0.064,0.0893,0.064,-0.0901,2.94,0,0,0,0,0,0,0,2.26,355,,,,,,,,,,
307.59,13122,9,3,3.11,0.0411,0.0798,-0.0387,0.0424,0.0653,0.091,0.0653,-0.0909,2.92,0,0,0,0,0,0,0,2.25,355,,,,,,,,,,
307.71,13131,20,3,6.67,0.0901,0.0807,0.0094,0.0434,0.0666,0.0925,0.0666,-0.0917,2.91,0,0,0,0,0,0,0,2.24,355,,,,,,,,,,
307.84,13140,20,3,6.67,0.0901,0.0816,0.0085,0.0442,0.0677,0.094,0.0677,-0.0925,2.89,0,0,0,0,0,0,0,2.23,355,,,,,,,,,,
307.96,13149,20,3,6.67,0.0901,0.0825,0.0076,0.045,0.0687,0.0953,0.0687,-0.0932,2.88,0,0,0,0,0,0,0,2.22,355,,,,,,,,,,
308.08,13158,20,3,6.67,0.0901,0.0835,0.0066,0.0457,0.0697,0.0966,0.0697,-0.0939,2.86,0,0,0,0,0,0,0,2.21,355,,,,,,,,,,
308.2,13167,20,3,6.67,0.0901,0.0845,0.0056,0.0464,0.0706,0.0977,0.0706,-0.0947,2.84,0,0,0,0,0,0,0,2.2,355,,,,,,,,,,
308.32,13176,20,3,6.67,0.0901,0.0856,0.0045,0.0469,0.0714,0.0987,0.0714,-0.0954,2.83,0,0,0,0,0,0,0,2.18,356,,,,,,,,,,
308.44,13185,20,3,6.67,0.0901,0.0868,0.0033,0.0474,0.0721,0.0997,0.0721,-0.0961,2.81,0,0,0,0,0,0,0,2.17,356,,,,,,,,,,
308.56,13194,20,3,6.67,0.0901,0.088,0.0021,0.0479,0.0727,0.1005,0.0727,-0.0968,2.8,0,0,0,0,0,0,0,2.15,356,,,,,,,,,,
308.69,13203,7,3,2.22,0.0324,0.0893,-0.0569,0.0482,0.0733,0.1013,0.0733,-0.0976,2.78,0,0,0,0,0,0,0,2.13,356,,,,,,,,,,
308.82,13212,5,3,1.67,0.0245,0.0906,-0.0661,0.0485,0.0737,0.102,0.0737,-0.0983,2.77,0,0,0,0,0,0,0,2.12,356,,,,,,,,,,
308.95,13221,5,3,1.67,0.0245,0.0919,-0.0674,0.0488,0.0742,0.1026,0.0742,-0.099,2.75,0,0,0,0,0,0,0,2.1,356,,,,,,,,,,
309.08,13230,5,3,1.67,0.0245,0.0933,-0.0688,0.049,0.0746,0.1032,0.0746,-0.0998,2.74,0,0,0,0,0,0,0,2.08,356,,,,,,,,,,
309.21,13239,5,3,1.67,0.0245,0.0947,-0.0702,0.0492,0.0749,0.1037,0.0749,-0.1005,2.73,0,0,0,0,0,0,0,2.06,356,,,,,,,,,,
309.35,13248,5,3,1.67,0.0245,0.0962,-0.0717,0.0494,0.0752,0.1042,0.0752,-0.1012,2.72,0,0,0,0,0,0,0,2.04,356,,,,,,,,,,
309.48,13257,5,3,1.67,0.0245,0.0977,-0.0732,0.0495,0.0755,0.1046,0.0755,-0.1018,2.71,0.03,0,0,0,0,0,0,2.02,356,,,,,,,,,,
309.61,13266,20,3,6.67,0.0958,0.0992,-0.0034,0.0496,0.0757,0.1049,0.0757,-0.1025,2.7,0.03,0,0,0,0,0,0,2,356,,,,,,,,,,
309.74,13275,50,3,16.67,0.2283,0.1008,0.1275,0.0497,0.0759,0.1052,0.0759,-0.1031,2.7,0.09,0,0,0,0,0,0,1.98,356,,,,,,,,,,
309.86,13284,50,3,16.67,0.2283,0.1024,0.1259,0.0497,0.076,0.1055,0.076,-0.1036,2.69,0.07,0,0,0,0,0,0,1.96,356,,,,,,,,,,
309.99,13293,50,3,16.67,0.2283,0.1041,0.1242,0.0496,0.076,0.1056,0.076,-0.1042,2.69,0.05,0,0,0,0,0,0,1.94,356,,,,,,,,,,
310.11,13302,50,3,16.67,0.2283,0.1058,0.1225,0.0496,0.076,0.1057,0.076,-0.1047,2.69,0.05,0,0,0,0,0,0,1.92,356,,,,,,,,,,
310.23,13311,50,3,16.67,0.2283,0.1076,0.1207,0.0495,0.076,0.1058,0.076,-0.1051,2.69,0.05,0,0,0,0,0,0,1.9,356,,,,,,,,,,
310.36,13320,50,3,16.67,0.2283,0.1094,0.1189,0.0494,0.0759,0.1057,0.0759,-0.1055,2.69,0.05,0,0,0,0,0,0,1.88,356,,,,,,,,,,
310.48,13329,50,3,16.67,0.2283,0.1112,0.1171,0.0492,0.0758,0.1056,0.0758,-0.1059,2.69,0,0,0,1,0,0,0,1.85,356,,,,,,,,,,
310.6,13338,42,3,13.93,0.1926,0.1131,0.0795,0.049,0.0757,0.1055,0.0757,-0.1062,2.69,0,1,1,0,1,0,5.265,1.83,356,,,,,,,,,,
310.73,13347,13,3,4.33,0.0619,0.1149,-0.053,0.0488,0.0755,0.1053,0.0755,-0.1065,2.7,0,0,0,0,0,0,0,1.82,356,,,,,,,,,,
310.86,13356,13,3,4.33,0.0619,0.1168,-0.0549,0.0486,0.0753,0.1051,0.0753,-0.1067,2.7,0,0,0,0,0,0,0,1.8,356,,,,,,,,,,
310.99,13365,13,3,4.33,0.0619,0.1186,-0.0567,0.0484,0.075,0.1049,0.075,-0.107,2.71,0,0,0,0,0,0,0,1.78,356,,,,,,,,,,
311.11,13374,13,3,4.33,0.0619,0.1203,-0.0584,0.0481,0.0747,0.1046,0.0747,-0.1072,2.71,0,0,0,0,0,0,0,1.76,356,,,,,,,,,,
311.24,13383,13,3,4.33,0.0619,0.122,-0.0601,0.0478,0.0744,0.1043,0.0744,-0.1073,2.72,0,0,0,0,0,0,0,1.74,356,,,,,,,,,,
311.37,13392,13,3,4.33,0.0619,0.1236,-0.0617,0.0475,0.0741,0.1039,0.0741,-0.1075,2.73,0,0,0,0,0,0,0,1.72,356,,,,,,,,,,
311.5,13401,13,3,4.33,0.0619,0.1251,-0.0632,0.0471,0.0737,0.1034,0.0737,-0.1076,2.74,0,0,0,0,0,0,0,1.7,356,,,,,,,,,,
311.63,13410,24,3,7.89,0.1183,0.1265,-0.0082,0.0467,0.0732,0.1029,0.0732,-0.1077,2.74,0,0,0,0,0,0,0,1.68,356,,,,,,,,,,
311.76,13419,37,3,12.33,0.1958,0.1278,0.068,0.0462,0.0726,0.1022,0.0726,-0.1077,2.75,0,0,0,0,0,0,0,1.67,356,,,,,,,,,,
311.91,13428,37,3,12.33,0.1958,0.129,0.0668,0.0456,0.072,0.1015,0.072,-0.1077,2.76,0,0,0,0,0,0,0,1.65,357,,,,,,,,,,
312.05,13437,37,3,12.33,0.1958,0.1301,0.0656,0.045,0.0712,0.1006,0.0712,-0.1077,2.77,0,0,0,0,0,0,0,1.63,357,,,,,,,,,,
312.19,13446,37,3,12.33,0.1958,0.1311,0.0646,0.0443,0.0704,0.0996,0.0704,-0.1076,2.78,0,0,0,0,0,0,0,1.61,357,,,,,,,,,,
312.33,13455,37,3,12.33,0.1958,0.132,0.0638,0.0436,0.0695,0.0986,0.0695,-0.1075,2.79,0,0,0,0,0,0,0,1.59,357,,,,,,,,,,
312.48,13464,37,3,12.33,0.1958,0.1328,0.063,0.0428,0.0685,0.0974,0.0685,-0.1074,2.8,0,0,0,0,0,0,0,1.57,357,,,,,,,,,,
312.62,13473,33,3,11.15,0.172,0.1333,0.0386,0.0419,0.0675,0.0962,0.0675,-0.1072,2.81,0,0,0,0,0,0,0,1.55,357,,,,,,,,,,
312.76,13482,29,3,9.67,0.1437,0.1338,0.0099,0.0411,0.0665,0.095,0.0665,-0.1071,2.82,0,0,0,0,0,0,0,1.53,357,,,,,,,,,,
312.89,13491,29,3,9.67,0.1437,0.134,0.0097,0.0402,0.0654,0.0937,0.0654,-0.1069,2.82,0,0,0,0,0,0,0,1.51,357,,,,,,,,,,
313.03,13500,29,3,9.67,0.1437,0.134,0.0097,0.0393,0.0643,0.0924,0.0643,-0.1067,2.82,0,0,0,0,0,0,0,1.49,357,,,,,,,,,,
313.16,13509,29,3,9.67,0.1437,0.1338,0.0099,0.0384,0.0633,0.0911,0.0633,-0.1064,2.82,0,0,0,0,0,0,0,1.47,357,,,,,,,,,,
313.29,13518,29,3,9.67,0.1437,0.1333,0.0104,0.0376,0.0622,0.0899,0.0622,-0.1062,2.81,0,0,0,0,0,0,0,1.45,357,,,,,,,,,,
313.43,13527,29,3,9.67,0.1437,0.1326,0.011,0.0368,0.0612,0.0887,0.0612,-0.106,2.8,0,0,0,0,0,0,0,1.42,357,,,,,,,,,,
313.56,13536,29,3,9.67,0.1437,0.1318,0.0119,0.036,0.0603,0.0876,0.0603,-0.1057,2.79,0,0,0,0,0,0,0,1.4,357,,,,,,,,,,
313.7,13545,29,3,9.81,0.1446,0.1307,0.0139,0.0353,0.0594,0.0865,0.0594,-0.1055,2.77,0,0,0,0,0,0,0,1.38,357,,,,,,,,,,
313.83,13554,31,3,10.33,0.1476,0.1295,0.0181,0.0346,0.0586,0.0855,0.0586,-0.1053,2.74,0,0,0,0,0,0,0,1.35,357,,,,,,,,,,
313.96,13563,31,3,10.33,0.1476,0.1282,0.0195,0.0341,0.0579,0.0847,0.0579,-0.105,2.72,0,0,0,0,0,0,0,1.33,357,,,,,,,,,,
314.09,13572,31,3,10.33,0.1476,0.1268,0.0209,0.0336,0.0573,0.0839,0.0573,-0.1048,2.68,0,0,0,0,0,0,0,1.3,357,,,,,,,,,,
314.21,13581,31,3,10.33,0.1476,0.1253,0.0223,0.0332,0.0568,0.0833,0.0568,-0.1046,2.65,0,0,0,0,0,0,0,1.28,357,,,,,,,,,,
314.34,13590,31,3,10.33,0.1476,0.1238,0.0238,0.0329,0.0564,0.0828,0.0564,-0.1043,2.6,0,0,0,0,0,0,0,1.25,357,,,,,,,,,,
314.47,13599,31,3,10.33,0.1476,0.1224,0.0252,0.0326,0.0561,0.0824,0.0561,-0.1041,2.56,0,0,0,0,0,0,0,1.22,357,,,,,,,,,,
314.6,13608,31,3,10.33,0.1476,0.121,0.0266,0.0325,0.0559,0.0821,0.0559,-0.1039,2.51,0,0,0,0,0,0,0,1.2,357,,,,,,,,,,
314.73,13617,30,3,9.89,0.1387,0.1196,0.019,0.0325,0.0558,0.082,0.0558,-0.1036,2.45,0,0,0,0,0,0,0,1.17,357,,,,,,,,,,
314.85,13626,28,3,9.33,0.1279,0.1184,0.0095,0.0325,0.0558,0.0819,0.0558,-0.1034,2.39,0,0,0,0,0,0,0,1.14,357,,,,,,,,,,
314.98,13635,28,3,9.33,0.1279,0.1172,0.0107,0.0325,0.0558,0.0819,0.0558,-0.1031,2.34,0,0,0,0,0,0,0,1.11,357,,,,,,,,,,
315.1,13644,28,3,9.33,0.1279,0.1161,0.0118,0.0326,0.0559,0.082,0.0559,-0.1029,2.28,0,0,0,0,0,0,0,1.09,357,,,,,,,,,,
315.22,13653,28,3,9.33,0.1279,0.115,0.0128,0.0328,0.056,0.082,0.056,-0.1026,2.21,0,0,0,0,0,0,0,1.06,357,,,,,,,,,,
315.35,13662,28,3,9.33,0.1279,0.114,0.0138,0.0329,0.0561,0.0821,0.0561,-0.1024,2.15,0,0,0,0,0,0,0,1.03,357,,,,,,,,,,
315.47,13671,28,3,9.33,0.1279,0.1131,0.0147,0.033,0.0562,0.0822,0.0562,-0.1021,2.09,0,0,0,0,0,0,0,1,358,,,,,,,,,,
315.59,13680,28,3,9.33,0.1279,0.1123,0.0155,0.0331,0.0563,0.0823,0.0563,-0.1018,2.04,0,0,0,0,0,0,0,0.97,358,,,,,,,,,,
315.72,13689,24,3,7.89,0.1107,0.1116,-0.0009,0.0332,0.0563,0.0823,0.0563,-0.1016,1.98,0,0,0,0,0,0,0,0.94,358,,,,,,,,,,
315.84,13698,15,3,5,0.0735,0.111,-0.0374,0.0333,0.0563,0.0822,0.0563,-0.1013,1.92,0.06,0,0,0,0,0,0,0.91,358,,,,,,,,,,
315.98,13707,15,3,5,0.0735,0.1105,-0.0369,0.0333,0.0563,0.0822,0.0563,-0.1011,1.87,0.04,0,0,0,0,0,0,0.89,358,,,,,,,,,,
316.11,13716,15,3,5,0.0735,0.1101,-0.0365,0.0332,0.0563,0.082,0.0563,-0.1008,1.82,0.02,0,0,0,0,0,0,0.86,358,,,,,,,,,,
316.24,13725,15,3,5,0.0735,0.1098,-0.0363,0.0332,0.0562,0.0819,0.0562,-0.1006,1.77,0.02,0,0,0,0,0,0,0.83,358,,,,,,,,,,
316.37,13734,15,3,5,0.0735,0.1096,-0.0361,0.0331,0.056,0.0817,0.056,-0.1004,1.72,0,0,0,0,0,0,0,0.8,358,,,,,,,,,,
