depth,age,char Count_i  (#),char Vol_i  (cm3),char Con_i        (# cm-3),charAcc,charBkg         (# cm-2 yr-1),char Peak       (# cm-2 yr-1),thresh          1             (# cm-2 yr-1),thresh          2             (# cm-2 yr-1),thresh          3             (# cm-2 yr-1),thresh FinalPos                 (# cm-2 yr-1),thresh FinalNeg                 (# cm-2 yr-1),SNI    (index)         ,thresh GOF         (p-val),peaks         1           ,peaks         2           ,peaks         3           ,peaks         Final    ,peaks Insig.,peak           Mag              (# cm-2 peak-1),smPeak Frequ       (peaks 1ka-1),smFRIs       (yr*fire-1),nFRIs       (#),mFRI       (yr fire-1),mFRI_uCI      (yr fire-1),mFRI_lCI     (yr fire-1),WBLb      (yr),WBLb_uCI      (yr),WBLb_lCI     (yr fire-1),WBLc     (unitless),WBLc_uCI     (unitless),WBLc_lCI     (unitless)
184.49,14384,0,1,0,0,0.0014,-0.0014,0.0027,0.0039,0.0052,0.0039,-0.004,35.24,0.07,0,0,0,0,0,0,0,,,,,,,,,,,
184.57,14393,0,1,0,0,0.0014,-0.0014,0.0026,0.0037,0.005,0.0037,-0.0039,36.37,0.05,0,0,0,0,0,0,0,,,,,,,,,,,
184.65,14402,0,1,0,0,0.0013,-0.0013,0.0025,0.0035,0.0047,0.0035,-0.0038,37.58,0.04,0,0,0,0,0,0,0,,,,,,,,,,,
184.73,14411,0,1,0,0,0.0013,-0.0013,0.0023,0.0034,0.0045,0.0034,-0.0037,38.89,0.03,0,0,0,0,0,0,0,,,,,,,,,,,
184.81,14420,0,1,0,0,0.0013,-0.0013,0.0022,0.0032,0.0043,0.0032,-0.0036,40.3,0.09,0,0,0,0,0,0,0,,,,,,,,,,,
184.89,14429,0,1,0,0,0.0012,-0.0012,0.0021,0.003,0.0041,0.003,-0.0035,41.81,0,0,0,0,0,0,0,0,,,,,,,,,,,
184.97,14438,0,1,0,0,0.0011,-0.0011,0.0019,0.0029,0.0039,0.0029,-0.0034,43.44,0,0,0,0,0,0,0,0,,,,,,,,,,,
185.05,14447,0,1,0,0,0.0011,-0.0011,0.0018,0.0027,0.0037,0.0027,-0.0033,45.17,0,0,0,0,0,0,0,0,,,,,,,,,,,
185.13,14456,0,1,0,0,0.001,-0.001,0.0017,0.0026,0.0035,0.0026,-0.0032,47.04,0,0,0,0,0,0,0,0,,,,,,,,,,,
185.2,14465,0,1,0,0,0.0009,-0.0009,0.0016,0.0025,0.0034,0.0025,-0.0031,49.03,0.02,0,0,0,0,0,0,0,,,,,,,,,,,
185.28,14474,0,1,0,0,0.0009,-0.0009,0.0016,0.0024,0.0033,0.0024,-0.003,51.16,0.01,0,0,0,0,0,0,0,,,,,,,,,,,
185.36,14483,0,1,0,0,0.0008,-0.0008,0.0015,0.0023,0.0032,0.0023,-0.003,53.45,0.01,0,0,0,0,0,0,0,,,,,,,,,,,
185.43,14492,0,1,0,0,0.0007,-0.0007,0.0015,0.0022,0.0031,0.0022,-0.0029,55.91,0.01,0,0,0,0,0,0,0,,,,,,,,,,,
185.51,14501,0,1,0,0,0.0006,-0.0006,0.0015,0.0022,0.003,0.0022,-0.0029,58.56,0.01,0,0,0,0,0,0,0,,,,,,,,,,,
185.58,14510,0,1,0,0,0.0006,-0.0006,0.0014,0.0022,0.003,0.0022,-0.0028,61.43,0,0,0,0,0,0,0,0,,,,,,,,,,,
185.66,14519,0,1,0,0,0.0005,-0.0005,0.0014,0.0022,0.003,0.0022,-0.0028,64.55,0,0,0,0,0,0,0,0,,,,,,,,,,,
185.74,14528,0,1,0,0,0.0004,-0.0004,0.0014,0.0022,0.003,0.0022,-0.0028,67.95,0,0,0,0,0,0,0,0,,,,,,,,,,,
185.81,14537,0,1,0,0,0.0003,-0.0003,0.0014,0.0022,0.003,0.0022,-0.0028,71.69,0,0,0,0,0,0,0,0,,,,,,,,,,,
185.89,14546,0,1,0,0,0.0003,-0.0003,0.0014,0.0022,0.003,0.0022,-0.0028,75.8,0,0,0,0,0,0,0,0,,,,,,,,,,,
185.97,14555,0,1,0,0,0.0002,-0.0002,0.0014,0.0021,0.0029,0.0021,-0.0027,80.36,0,0,0,0,0,0,0,0,,,,,,,,,,,
186.05,14564,0,1,0,0,0.0002,-0.0002,0.0014,0.0021,0.0029,0.0021,-0.0027,85.44,0,0,0,0,0,0,0,0,,,,,,,,,,,
186.13,14573,0,1,0,0,0.0002,-0.0002,0.0014,0.0021,0.0029,0.0021,-0.0027,91.12,0,0,0,0,0,0,0,0,,,,,,,,,,,
186.21,14582,0,1,0,0,0.0002,-0.0002,0.0014,0.0021,0.0029,0.0021,-0.0026,97.52,0,0,0,0,0,0,0,0,,,,,,,,,,,
186.29,14591,0,1,0,0,0.0002,-0.0002,0.0014,0.0021,0.0028,0.0021,-0.0026,104.75,0,0,0,0,0,0,0,0,,,,,,,,,,,
186.37,14600,0,1,0,0,0.0001,-0.0001,0.0014,0.002,0.0028,0.002,-0.0025,112.93,0,0,0,0,0,0,0,0,,,,,,,,,,,
186.45,14609,0,1,0,0,0.0001,-0.0001,0.0013,0.002,0.0027,0.002,-0.0025,122.11,0,0,0,0,0,0,0,0,,,,,,,,,,,
186.54,14618,0,1,0,0,0.0001,-0.0001,0.0013,0.002,0.0027,0.002,-0.0025,132.23,0,0,0,0,0,0,0,0,,,,,,,,,,,
186.62,14627,0,1,0,0,0.0001,-0.0001,0.0013,0.002,0.0027,0.002,-0.0024,143.23,0,0,0,0,0,0,0,0,,,,,,,,,,,
186.7,14636,0,1,0,0,0.0001,-0.0001,0.0014,0.002,0.0028,0.002,-0.0024,154.96,0,0,0,0,0,0,0,0,,,,,,,,,,,
186.78,14645,0,1,0,0,0.0001,-0.0001,0.0015,0.0021,0.0029,0.0021,-0.0025,167.27,0,0,0,0,0,0,0,0,,,,,,,,,,,
186.86,14654,0,1,0,0,0.0001,-0.0001,0.0016,0.0023,0.0031,0.0023,-0.0026,179.98,0,0,0,0,0,0,0,0,,,,,,,,,,,
186.95,14663,0,1,0,0,0.0001,-0.0001,0.0018,0.0025,0.0034,0.0025,-0.0027,192.93,0,0,0,0,0,0,0,0,,,,,,,,,,,
187.03,14672,0,1,0,0,0,0,0.002,0.0029,0.0038,0.0029,-0.0029,205.92,0,0,0,0,0,0,0,0,,,,,,,,,,,
187.11,14681,0,1,0,0,0,0,0.0023,0.0033,0.0044,0.0033,-0.0032,218.79,0,0,0,0,0,0,0,0,,,,,,,,,,,
187.19,14690,0,1,0,0,0,0,0.0027,0.0038,0.005,0.0038,-0.0036,231.39,0,0,0,0,0,0,0,0,,,,,,,,,,,
187.28,14699,0,1,0,0,0,0,0.0032,0.0045,0.0059,0.0045,-0.004,243.57,0,0,0,0,0,0,0,0,,,,,,,,,,,
187.36,14708,0,1,0,0,0,0,0.0038,0.0052,0.0068,0.0052,-0.0045,255.21,0,0,0,0,0,0,0,0,,,,,,,,,,,
187.44,14717,0,1,0,0,0,0,0.0045,0.0061,0.008,0.0061,-0.0051,266.19,0,0,0,0,0,0,0,0,,,,,,,,,,,
187.52,14726,0,1,0,0,0,0,0.0052,0.0071,0.0093,0.0071,-0.0058,276.44,0,0,0,0,0,0,0,0,,,,,,,,,,,
187.61,14735,0,1,0,0,0,0,0.0061,0.0083,0.0107,0.0083,-0.0066,285.87,0,0,0,0,0,0,0,0,,,,,,,,,,,
187.69,14744,0,1,0,0,0,0,0.007,0.0095,0.0123,0.0095,-0.0075,294.45,0,0,0,0,0,0,0,0,,,,,,,,,,,
187.77,14753,0,1,0,0,0,0,0.008,0.0109,0.014,0.0109,-0.0084,302.13,0,0,0,0,0,0,0,0,,,,,,,,,,,
187.85,14762,0,1,0,0,0,0,0.0091,0.0123,0.0159,0.0123,-0.0094,308.9,0,0,0,0,0,0,0,0,,,,,,,,,,,
187.94,14771,1,1,0.89,0.012,0,0.0119,0.0103,0.0139,0.0179,0.0139,-0.0105,314.75,0,0,0,0,0,0,0,0,,,,,,,,,,,
188.06,14780,4,1,4,0.1143,0,0.1142,0.0116,0.0155,0.02,0.0155,-0.0117,319.7,0,0,0,0,0,0,0,0,,,,,,,,,,,
188.31,14789,4,1,4,0.1143,0,0.1142,0.0129,0.0173,0.0222,0.0173,-0.0129,323.82,0,0,0,0,0,0,0,0,,,,,,,,,,,
188.57,14798,4,1,4,0.1143,0,0.1142,0.0142,0.0191,0.0246,0.0191,-0.0141,327.36,0,0,0,0,0,0,0,0,,,,,,,,,,,
188.83,14807,3,1,2.67,0.0769,0,0.0769,0.0156,0.021,0.027,0.021,-0.0154,330.78,0,0,0,0,0,1,4.1605,0,,,,,,,,,,,
189.09,14816,0,1,0,0,0,0,0.0171,0.0229,0.0294,0.0229,-0.0168,334.65,0,0,0,0,0,0,0,0,,,,,,,,,,,
189.35,14825,0,1,0,0,0,0,0.0185,0.0248,0.0318,0.0248,-0.0181,339.58,0,0,0,0,0,0,0,0,,,,,,,,,,,
189.62,14834,0,1,0,0,0,0,0.0199,0.0267,0.0343,0.0267,-0.0194,346.21,0,0,0,0,0,0,0,0,,,,,,,,,,,
189.88,14843,0,1,0,0,0,0,0.0214,0.0286,0.0367,0.0286,-0.0208,355.13,0,0,0,0,0,0,0,0,,,,,,,,,,,
190.15,14852,0,1,0,0,0,0,0.0227,0.0304,0.0391,0.0304,-0.0221,366.88,0,0,0,0,0,0,0,0,,,,,,,,,,,
190.41,14861,0,1,0,0,0,0,0.0241,0.0322,0.0413,0.0322,-0.0233,381.93,0,0,0,0,0,0,0,0,,,,,,,,,,,
190.68,14870,0,1,0,0,0,0,0.0254,0.0339,0.0435,0.0339,-0.0245,400.47,0,0,0,0,0,0,0,0,,,,,,,,,,,
190.94,14879,0,1,0,0,0,0,0.0266,0.0356,0.0456,0.0356,-0.0256,422.45,0,0,0,0,0,0,0,0,,,,,,,,,,,
191.16,14888,0,1,0,0,0,0,0.0278,0.0371,0.0476,0.0371,-0.0267,447.64,0,0,0,0,0,0,0,0,,,,,,,,,,,
191.37,14897,0,1,0,0,0,0,0.0289,0.0386,0.0495,0.0386,-0.0278,475.65,0,0,0,0,0,0,0,0,,,,,,,,,,,
191.58,14906,0,1,0,0,0,0,0.03,0.04,0.0513,0.04,-0.0288,506,0,0,0,0,0,0,0,0,,,,,,,,,,,
191.79,14915,0,1,0,0,0,0,0.031,0.0414,0.0531,0.0414,-0.0297,538.15,0,0,0,0,0,0,0,0,,,,,,,,,,,
192,14924,2,1,2,0.0455,0,0.0454,0.032,0.0427,0.0548,0.0427,-0.0307,571.49,0,0,0,0,0,0,0,0,,,,,,,,,,,
192.2,14933,2,1,2,0.0455,0,0.0454,0.033,0.044,0.0565,0.044,-0.0316,605.41,0,0,0,0,0,0,0,0,,,,,,,,,,,
192.41,14942,2,1,2,0.0455,0,0.0454,0.0339,0.0453,0.0581,0.0453,-0.0325,639.37,0,0,0,0,0,1,0.0454,0,,,,,,,,,,,
192.61,14951,2,1,2,0.0455,0,0.0454,0.0349,0.0466,0.0597,0.0466,-0.0334,673.16,0,0,0,0,0,0,0,0,,,,,,,,,,,
192.82,14960,2,1,1.78,0.0417,0,0.0417,0.0358,0.0478,0.0613,0.0478,-0.0342,706.9,0,0,0,0,0,0,0,0,,,,,,,,,,,
193.03,14969,0,1,0,0,0,0,0.0367,0.049,0.0629,0.049,-0.0351,740.93,0,0,0,0,0,0,0,0,,,,,,,,,,,
193.29,14978,0,1,0,0,0,0,0.0376,0.0502,0.0644,0.0502,-0.036,775.74,0,0,0,0,0,0,0,0,,,,,,,,,,,
193.56,14987,0,1,0,0,0,0,0.0385,0.0514,0.0659,0.0514,-0.0368,811.83,0,0,0,0,0,0,0,0,,,,,,,,,,,
193.82,14996,0,1,0,0,0,0,0.0393,0.0525,0.0673,0.0525,-0.0376,849.45,0,0,0,0,0,0,0,0,,,,,,,,,,,
194.08,15005,0,1,0,0,0,0,0.0402,0.0536,0.0687,0.0536,-0.0384,888.58,0,0,0,0,0,0,0,0,,,,,,,,,,,
194.33,15014,0,1,0,0,0,0,0.0409,0.0547,0.0701,0.0547,-0.0391,928.99,0,0,0,0,0,0,0,0,,,,,,,,,,,
194.58,15023,0,1,0,0,0,0,0.0417,0.0557,0.0714,0.0557,-0.0399,970.33,0,0,0,0,0,0,0,0,,,,,,,,,,,
194.83,15032,0,1,0.33,0.023,0,0.023,0.0424,0.0567,0.0727,0.0567,-0.0406,1012.19,0,0,0,0,0,0,0,0,,,,,,,,,,,
195.45,15041,1,1,1,0.1515,0,0.1515,0.0431,0.0576,0.0739,0.0576,-0.0413,1054.07,0,0,0,0,0,0,0,0,,,,,,,,,,,
196.82,15050,1,1,1,0.1515,0,0.1515,0.0438,0.0585,0.075,0.0585,-0.0419,1095.81,0,0,0,0,0,0,0,0,,,,,,,,,,,
198.18,15059,1,1,1,0.1515,0,0.1515,0.0444,0.0594,0.0761,0.0594,-0.0426,1138.67,0,0,0,0,0,1,3.0687,0,,,,,,,,,,,
199.55,15068,0,1,0.33,0.023,0,0.023,0.045,0.0602,0.0771,0.0602,-0.0431,1185.2,0,0,0,0,0,0,0,0,,,,,,,,,,,
200.17,15077,0,1,0,0,0,0,0.0456,0.0609,0.0781,0.0609,-0.0437,1238.61,0,0,0,0,0,0,0,0,,,,,,,,,,,
200.42,15086,0,1,0,0,0,0,0.046,0.0615,0.0789,0.0615,-0.0442,1302.15,0,0,0,0,0,0,0,0,,,,,,,,,,,
200.67,15095,0,1,0,0,0,0,0.0464,0.0621,0.0796,0.0621,-0.0446,1378.56,0,0,0,0,0,0,0,0,,,,,,,,,,,
200.92,15104,0,1,0,0,0,0,0.0468,0.0625,0.0801,0.0625,-0.0449,1469.32,0,0,0,0,0,0,0,0,,,,,,,,,,,
201.18,15113,0,1,0,0,0,0,0.047,0.0628,0.0805,0.0628,-0.0452,1574.78,0,0,0,0,0,0,0,0,,,,,,,,,,,
201.45,15122,0,1,0,0,0,0,0.0471,0.063,0.0807,0.063,-0.0453,1694.41,0,0,0,0,0,0,0,0,,,,,,,,,,,
201.73,15131,0,1,0,0,0,0,0.0471,0.063,0.0808,0.063,-0.0454,1827.03,0,0,0,0,0,0,0,0,,,,,,,,,,,
202,15140,0,1,0,0,0,0,0.047,0.0628,0.0806,0.0628,-0.0453,1970.95,0,0,0,0,0,0,0,0,,,,,,,,,,,
202.32,15149,0,1,0,0,0,0,0.0468,0.0626,0.0803,0.0626,-0.0452,2124.2,0,0,0,0,0,0,0,0,,,,,,,,,,,
202.64,15158,0,1,0,0,0,0,0.0465,0.0621,0.0797,0.0621,-0.0449,2284.92,0,0,0,0,0,0,0,0,,,,,,,,,,,
202.96,15167,0,1,0,0,0,0,0.046,0.0616,0.079,0.0616,-0.0445,2451.38,0,0,0,0,0,0,0,0,,,,,,,,,,,
203.27,15176,0,1,0,0,0,0,0.0455,0.0609,0.0781,0.0609,-0.0441,2621.93,0,0,0,0,0,0,0,0,,,,,,,,,,,
203.57,15185,0,1,0,0,0,0,0.0448,0.06,0.077,0.06,-0.0435,2794.96,0,0,0,0,0,0,0,0,,,,,,,,,,,
203.87,15194,0,1,0,0,0,0,0.0441,0.059,0.0758,0.059,-0.0428,2968.86,0,0,0,0,0,0,0,0,,,,,,,,,,,
204.16,15203,0,1,0,0,0,0,0.0433,0.0579,0.0744,0.0579,-0.0421,3142.04,0,0,0,0,0,0,0,0,,,,,,,,,,,
204.45,15212,0,1,0,0,0,0,0.0424,0.0568,0.0729,0.0568,-0.0413,3312.98,0,0,0,0,0,0,0,0,,,,,,,,,,,
204.74,15221,0,1,0,0,0,0,0.0414,0.0555,0.0713,0.0555,-0.0405,3480.23,0,0,0,0,0,0,0,0,,,,,,,,,,,
205.03,15230,0,1,0,0,0,0,0.0405,0.0542,0.0696,0.0542,-0.0396,3642.43,0,0,0,0,0,0,0,0,,,,,,,,,,,
205.32,15239,0,1,0,0,0,0,0.0394,0.0528,0.0678,0.0528,-0.0386,3798.32,0,0,0,0,0,0,0,0,,,,,,,,,,,
205.61,15248,0,1,0,0,0,0,0.0384,0.0514,0.0661,0.0514,-0.0377,3946.78,0,0,0,0,0,0,0,0,,,,,,,,,,,
205.9,15257,0,1,0,0,0,0,0.0373,0.05,0.0643,0.05,-0.0367,4086.84,0,0,0,0,0,0,0,0,,,,,,,,,,,
206.19,15266,0,1,0,0,0,0,0.0363,0.0486,0.0625,0.0486,-0.0358,4217.74,0,0,0,0,0,0,0,0,,,,,,,,,,,
206.47,15275,0,1,0,0,0,0,0.0352,0.0473,0.0607,0.0473,-0.0348,4338.91,0,0,0,0,0,0,0,0,,,,,,,,,,,
206.75,15284,0,1,0,0,0,0,0.0342,0.0459,0.059,0.0459,-0.0339,4450.05,0,0,0,0,0,0,0,0,,,,,,,,,,,
207.03,15293,0,1,0,0,0,0,0.0332,0.0446,0.0573,0.0446,-0.0329,4550.97,0,0,0,0,0,0,0,0,,,,,,,,,,,
207.33,15302,0,1,0,0,0,0,0.0322,0.0432,0.0556,0.0432,-0.032,4641.52,0,0,0,0,0,0,0,0,,,,,,,,,,,
207.63,15311,0,1,0,0,0,0,0.0313,0.042,0.054,0.042,-0.0311,4721.67,0,0,0,0,0,0,0,0,,,,,,,,,,,
207.93,15320,0,1,0,0,0,0,0.0303,0.0407,0.0523,0.0407,-0.0302,4791.44,0,0,0,0,0,0,0,0,,,,,,,,,,,
208.25,15329,0,1,0,0,0,0,0.0294,0.0395,0.0508,0.0395,-0.0294,4850.97,0,0,0,0,0,0,0,0,,,,,,,,,,,
208.57,15338,0,1,0,0,0,0,0.0285,0.0383,0.0493,0.0383,-0.0285,4900.55,0,0,0,0,0,0,0,0,,,,,,,,,,,
208.89,15347,0,1,0,0,0,0,0.0277,0.0372,0.0478,0.0372,-0.0277,4940.68,0,0,0,0,0,0,0,0,,,,,,,,,,,
209.23,15356,0,1,0,0,0,0,0.0268,0.0361,0.0464,0.0361,-0.0269,4972.04,0,0,0,0,0,0,0,0,,,,,,,,,,,
209.58,15365,0,1,0,0,0,0,0.026,0.035,0.045,0.035,-0.0262,4995.47,0,0,0,0,0,0,0,0,,,,,,,,,,,
209.92,15374,0,1,0,0,0,0,0.0252,0.0339,0.0437,0.0339,-0.0254,5011.96,0,0,0,0,0,0,0,0,,,,,,,,,,,
210.23,15383,0,1,0,0,0,0,0.0245,0.0329,0.0423,0.0329,-0.0247,5022.65,0,0,0,0,0,0,0,0.01,,,,,,,,,,,
210.53,15392,0,1,0,0,0,0,0.0237,0.0319,0.041,0.0319,-0.0239,5028.7,0,0,0,0,0,0,0,0.01,,,,,,,,,,,
210.83,15401,0,1,0,0,0,0,0.0229,0.0308,0.0397,0.0308,-0.0232,5031,0,0,0,0,0,0,0,0.01,,,,,,,,,,,
211.14,15410,0,1,0,0,0,0,0.0222,0.0298,0.0384,0.0298,-0.0224,5030.03,0,0,0,0,0,0,0,0.01,,,,,,,,,,,
211.46,15419,0,1,0,0,0,0,0.0214,0.0288,0.037,0.0288,-0.0217,5025.81,0,0,0,0,0,0,0,0.02,,,,,,,,,,,
211.79,15428,0,1,0,0,0,0,0.0206,0.0277,0.0357,0.0277,-0.0209,5018.06,0,0,0,0,0,0,0,0.02,,,,,,,,,,,
212.12,15437,0,1,0,0,0,0,0.0198,0.0266,0.0343,0.0266,-0.0201,5006.23,0,0,0,0,0,0,0,0.03,,,,,,,,,,,
212.46,15446,0,1,0,0,0,0,0.0189,0.0255,0.0328,0.0255,-0.0193,4989.72,0,0,0,0,0,0,0,0.03,,,,,,,,,,,
212.81,15455,0,1,0,0,0,0,0.0181,0.0244,0.0314,0.0244,-0.0184,4967.82,0,0,0,0,0,0,0,0.04,,,,,,,,,,,
213.13,15464,0,1,0,0,0,0,0.0172,0.0232,0.0299,0.0232,-0.0176,4939.67,0,0,0,0,0,0,0,0.04,,,,,,,,,,,
213.41,15473,0,1,0,0,0,0,0.0164,0.0221,0.0285,0.0221,-0.0167,4904.23,0,0,0,0,0,0,0,0.05,,,,,,,,,,,
213.69,15482,0,1,0,0,0,0,0.0156,0.021,0.027,0.021,-0.0159,4860.46,0,0,0,0,0,0,0,0.06,,,,,,,,,,,
213.97,15491,0,1,0,0,0,0,0.0148,0.0199,0.0257,0.0199,-0.0151,4807.45,0,0,0,0,0,0,0,0.07,,,,,,,,,,,
214.29,15500,0,1,0,0,0,0,0.0141,0.019,0.0244,0.019,-0.0144,4744.34,0,0,0,0,0,0,0,0.08,,,,,,,,,,,
214.61,15509,0,1,0,0,0,0,0.0134,0.0181,0.0233,0.0181,-0.0137,4670.42,0,0,0,0,0,0,0,0.09,,,,,,,,,,,
214.93,15518,2,1,1.56,0.0607,0,0.0607,0.0129,0.0173,0.0224,0.0173,-0.0132,4585.14,0,0,0,0,0,0,0,0.1,,,,,,,,,,,
215.28,15527,2,1,2,0.08,0,0.08,0.0124,0.0167,0.0216,0.0167,-0.0127,4488.22,0,0,0,0,0,0,0,0.11,,,,,,,,,,,
215.64,15536,2,1,2,0.08,0,0.08,0.0121,0.0162,0.0209,0.0162,-0.0122,4379.72,0,0,0,0,0,1,1.8746,0.12,,,,,,,,,,,
216,15545,0,1,0,0,0,0,0.0118,0.0159,0.0205,0.0159,-0.0119,4260.13,0,0,0,0,0,0,0,0.13,,,,,,,,,,,
216.32,15554,0,1,0,0,0,0,0.0117,0.0157,0.0202,0.0157,-0.0117,4130.19,0,0,0,0,0,0,0,0.14,,,,,,,,,,,
216.64,15563,0,1,0,0,0,0,0.0116,0.0155,0.02,0.0155,-0.0115,3990.82,0,0,0,0,0,0,0,0.15,,,,,,,,,,,
216.96,15572,0,1,0,0,0,0,0.0116,0.0155,0.0199,0.0155,-0.0114,3843.13,0,0,0,0,0,0,0,0.16,,,,,,,,,,,
217.3,15581,0,1,0,0,0,0,0.0116,0.0156,0.02,0.0156,-0.0114,3688.36,0,0,0,0,0,0,0,0.18,,,,,,,,,,,
217.63,15590,0,1,0,0,0,0,0.0117,0.0157,0.0201,0.0157,-0.0114,3527.81,0,0,0,0,0,0,0,0.19,,,,,,,,,,,
217.96,15599,0,1,0,0,0,0,0.0119,0.0158,0.0203,0.0158,-0.0114,3362.86,0,0,0,0,0,0,0,0.2,,,,,,,,,,,
218.26,15608,0,1,0,0,0,0,0.012,0.0161,0.0206,0.0161,-0.0115,3194.88,0,0,0,0,0,0,0,0.22,,,,,,,,,,,
218.55,15617,0,1,0,0,0,0,0.0123,0.0164,0.0209,0.0164,-0.0116,3025.2,0,0,0,0,0,0,0,0.23,,,,,,,,,,,
218.84,15626,0,1,0.44,0.0153,0,0.0153,0.0125,0.0167,0.0214,0.0167,-0.0118,2855.08,0,0,0,0,0,0,0,0.25,,,,,,,,,,,
219.15,15635,1,1,1,0.037,0,0.037,0.0128,0.0171,0.0218,0.0171,-0.0119,2685.93,0,0,0,0,0,0,0,0.26,,,,,,,,,,,
219.48,15644,1,1,1,0.037,0,0.037,0.0132,0.0175,0.0224,0.0175,-0.0122,2519.38,0,0,0,0,0,0,0,0.28,,,,,,,,,,,
219.81,15653,1,1,0.56,0.0206,0,0.0206,0.0135,0.018,0.023,0.018,-0.0124,2357.35,0,0,0,0,0,1,0.4632,0.29,,,,,,,,,,,
220.15,15662,0,1,0,0,0,0,0.0139,0.0185,0.0236,0.0185,-0.0127,2202.02,0,0,0,0,0,0,0,0.31,,,,,,,,,,,
220.48,15671,0,1,0,0,0,0,0.0143,0.019,0.0242,0.019,-0.013,2055.75,0,0,0,0,0,0,0,0.32,,,,,,,,,,,
220.81,15680,0,1,0,0,0,0,0.0147,0.0195,0.0249,0.0195,-0.0133,1920.76,0,0,0,0,0,0,0,0.34,,,,,,,,,,,
221.15,15689,0,1,0,0,0,0,0.0151,0.02,0.0255,0.02,-0.0136,1798.87,0,0,0,0,0,0,0,0.35,,,,,,,,,,,
221.5,15698,0,1,0,0,0,0,0.0155,0.0205,0.0261,0.0205,-0.0139,1691.35,0,0,0,0,0,0,0,0.37,,,,,,,,,,,
221.85,15707,0,1,0,0,0,0,0.0158,0.0209,0.0267,0.0209,-0.0142,1598.67,0,0,0,0,0,0,0,0.38,,,,,,,,,,,
222.19,15716,0,1,0,0,0,0,0.0161,0.0214,0.0272,0.0214,-0.0144,1520.26,0,0,0,0,0,0,0,0.4,,,,,,,,,,,
222.52,15725,0,1,0,0,0,0,0.0164,0.0217,0.0277,0.0217,-0.0147,1454.23,0,0,0,0,0,0,0,0.41,,,,,,,,,,,
222.85,15734,0,1,0,0,0,0,0.0167,0.0221,0.0282,0.0221,-0.0149,1397.4,0,0,0,0,0,0,0,0.43,,,,,,,,,,,
223.22,15743,0,1,0,0,0,0,0.0169,0.0224,0.0286,0.0224,-0.0151,1346.66,0,0,0,0,0,0,0,0.45,,,,,,,,,,,
223.61,15752,0,1,0,0,0,0,0.0171,0.0227,0.0289,0.0227,-0.0152,1299.68,0,0,0,0,0,0,0,0.46,,,,,,,,,,,
224,15761,0,1,0,0,0,0,0.0173,0.023,0.0293,0.023,-0.0154,1255.08,0,0,0,0,0,0,0,0.48,,,,,,,,,,,
224.38,15770,0,1,0,0,0,0,0.0175,0.0232,0.0296,0.0232,-0.0156,1212.51,0,0,0,0,0,0,0,0.49,,,,,,,,,,,
224.75,15779,0,1,0,0,0,0,0.0177,0.0234,0.0298,0.0234,-0.0157,1172.45,0,0,0,0,0,0,0,0.51,,,,,,,,,,,
225.13,15788,0,1,0,0,0,0,0.0178,0.0236,0.0301,0.0236,-0.0158,1135.48,0,0,0,0,0,0,0,0.52,,,,,,,,,,,
225.52,15797,0,1,0,0,0,0,0.0179,0.0238,0.0303,0.0238,-0.016,1102.05,0,0,0,0,0,0,0,0.54,,,,,,,,,,,
225.91,15806,0,1,0,0,0,0,0.018,0.0239,0.0305,0.0239,-0.016,1072.5,0,0,0,0,0,0,0,0.55,,,,,,,,,,,
226.3,15815,0,1,0,0,0,0,0.0181,0.024,0.0306,0.024,-0.0161,1046.92,0,0,0,0,0,0,0,0.57,,,,,,,,,,,
226.7,15824,0,1,0,0,0,0,0.0182,0.0241,0.0307,0.0241,-0.0162,1025.13,0,0,0,0,0,0,0,0.59,,,,,,,,,,,
227.1,15833,0,1,0,0,0,0,0.0182,0.0241,0.0307,0.0241,-0.0162,1006.64,0,0,0,0,0,0,0,0.6,,,,,,,,,,,
227.52,15842,0,1,0,0,0,0,0.0182,0.0241,0.0308,0.0241,-0.0162,990.96,0,0,0,0,0,0,0,0.62,,,,,,,,,,,
227.95,15851,0,1,0,0,0,0,0.0182,0.0241,0.0307,0.0241,-0.0162,977.64,0,0,0,0,0,0,0,0.63,,,,,,,,,,,
228.33,15860,0,1,0,0,0,0,0.0182,0.0241,0.0307,0.0241,-0.0162,966.26,0,0,0,0,0,0,0,0.65,,,,,,,,,,,
228.71,15869,0,1,0,0,0,0,0.0181,0.024,0.0306,0.024,-0.0162,956.43,0,0,0,0,0,0,0,0.66,,,,,,,,,,,
229.08,15878,0,1,0,0,0,0,0.018,0.0239,0.0305,0.0239,-0.0161,947.79,0,0,0,0,0,0,0,0.68,,,,,,,,,,,
229.42,15887,0,1,0,0,0.0001,-0.0001,0.018,0.0238,0.0303,0.0238,-0.016,940.03,0,0,0,0,0,0,0,0.69,,,,,,,,,,,
229.77,15896,0,1,0,0,0.0001,-0.0001,0.0179,0.0237,0.0302,0.0237,-0.016,932.87,0,0,0,0,0,0,0,0.71,,,,,,,,,,,
230.13,15905,0,1,0,0,0.0001,-0.0001,0.0178,0.0235,0.03,0.0235,-0.0159,926.07,0,0,0,0,0,0,0,0.72,,,,,,,,,,,
230.52,15914,0,1,0,0,0.0001,-0.0001,0.0177,0.0234,0.0299,0.0234,-0.0158,919.47,0,0,0,0,0,0,0,0.74,,,,,,,,,,,
